run,PauseTime,repetition,Module,meanNbHops,nbDataPacketsForwarded,nbDataPacketsReceived,nbDataPacketsSent,nbSpdDrops
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[79].generic.np,0,785,0,0,69
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[27].generic.np,0,374,0,0,1283
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[28].generic.np,0,856,0,0,806
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[25].generic.np,0,457,0,0,1130
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[78].generic.np,0,721,0,0,58
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[0].generic.np,0,741,0,0,780
RandomWaypointMobility-SPD-B-78-20220311-22:30:43-19924,900,18,TARPNetwork.node[79].generic.np,0,568,0,0,382
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[1].generic.np,0,357,0,0,200
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[2].generic.np,0,1390,0,0,193
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[23].generic.np,0,514,0,0,939
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[24].generic.np,0,250,0,0,1257
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[26].generic.np,0,143,0,0,169
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[9].generic.np,0,385,0,0,91
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[7].generic.np,0,442,0,0,62
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[8].generic.np,0,350,0,0,0
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[6].generic.np,0,447,0,0,82
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[3].generic.np,0,209,0,0,59
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[77].generic.np,0,719,0,0,5
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[74].generic.np,0,663,0,0,93
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[75].generic.np,0,758,0,0,226
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[76].generic.np,0,743,0,0,51
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[22].generic.np,3.0920598388953,0,869,869,0
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[11].generic.np,0,1354,0,0,289
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[21].generic.np,0,651,0,0,352
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[19].generic.np,0,259,0,0,1158
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[10].generic.np,0,1494,0,0,200
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[12].generic.np,0,791,0,0,234
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[16].generic.np,0,965,0,0,713
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[13].generic.np,0,193,0,0,253
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[18].generic.np,0,1331,0,0,338
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[17].generic.np,3.4200244200244,0,819,900,0
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[34].generic.np,0,873,0,0,792
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[20].generic.np,0,248,0,0,1417
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[33].generic.np,0,321,0,0,54
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[30].generic.np,0,240,0,0,1156
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[31].generic.np,0,360,0,0,1286
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[32].generic.np,0,649,0,0,911
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[15].generic.np,0,174,0,0,413
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[14].generic.np,0,209,0,0,122
RandomWaypointMobility-SPD-B-64-20220311-22:18:45-19924,900,4,TARPNetwork.node[29].generic.np,0,259,0,0,1166
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[37].generic.np,0,455,0,0,24
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[27].generic.np,0,429,0,0,103
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[28].generic.np,0,403,0,0,1
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[26].generic.np,0,453,0,0,23
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[36].generic.np,0,1619,0,0,48
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[32].generic.np,0,440,0,0,18
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[38].generic.np,0,443,0,0,55
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[39].generic.np,0,440,0,0,77
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[25].generic.np,0,310,0,0,1311
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[30].generic.np,0,453,0,0,46
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[31].generic.np,0,392,0,0,111
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[16].generic.np,0,449,0,0,96
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[14].generic.np,0,494,0,0,971
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[15].generic.np,0,285,0,0,144
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[24].generic.np,0,393,0,0,112
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[17].generic.np,1.5345501955671,0,767,900,0
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[10].generic.np,0,397,0,0,49
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[11].generic.np,0,418,0,0,102
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[13].generic.np,0,264,0,0,80
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[34].generic.np,0,399,0,0,129
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[33].generic.np,0,276,0,0,86
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[35].generic.np,0,449,0,0,70
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[61].generic.np,0,730,0,0,40
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[66].generic.np,0,796,0,0,47
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[65].generic.np,0,767,0,0,82
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[59].generic.np,0,768,0,0,2
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[60].generic.np,0,736,0,0,77
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[63].generic.np,0,781,0,0,49
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[62].generic.np,0,672,0,0,316
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[4].generic.np,0,392,0,0,96
RandomWaypointMobility-SPD-B-87-20220311-22:39:51-19924,900,27,TARPNetwork.node[5].generic.np,0,443,0,0,28
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[64].generic.np,0,626,0,0,18
RandomWaypointMobility-SPD-B-74-20220311-22:27:20-19924,900,14,TARPNetwork.node[70].generic.np,0,272,0,0,3
