run,repetition,Module,nbDataPacketsForwarded
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[46].generic.np,1021
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[47].generic.np,492
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[48].generic.np,667
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[49].generic.np,875
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[50].generic.np,937
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[51].generic.np,787
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[52].generic.np,921
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[53].generic.np,798
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[54].generic.np,671
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[55].generic.np,546
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[56].generic.np,544
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[57].generic.np,569
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[58].generic.np,613
RandomWaypointMobility-14-20211008-23:55:57-24136,14,TARPNetwork.node[59].generic.np,748
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[0].generic.np,606
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[1].generic.np,660
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[2].generic.np,556
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[3].generic.np,660
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[4].generic.np,696
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[5].generic.np,621
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[6].generic.np,551
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[7].generic.np,792
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[8].generic.np,884
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[9].generic.np,458
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[10].generic.np,552
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[11].generic.np,398
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[12].generic.np,791
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[13].generic.np,685
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[14].generic.np,580
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[15].generic.np,593
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[16].generic.np,1045
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[18].generic.np,690
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[19].generic.np,655
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[20].generic.np,907
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[21].generic.np,507
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[23].generic.np,805
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[24].generic.np,855
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[25].generic.np,654
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[26].generic.np,471
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[27].generic.np,630
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[28].generic.np,344
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[29].generic.np,985
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[30].generic.np,434
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[31].generic.np,547
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[32].generic.np,727
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[33].generic.np,712
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[34].generic.np,567
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[35].generic.np,433
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[36].generic.np,447
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[37].generic.np,938
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[38].generic.np,592
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[39].generic.np,980
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[40].generic.np,565
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[41].generic.np,591
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[42].generic.np,470
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[43].generic.np,658
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[44].generic.np,665
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[45].generic.np,842
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[46].generic.np,673
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[47].generic.np,339
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[48].generic.np,804
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[49].generic.np,1035
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[50].generic.np,762
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[51].generic.np,963
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[52].generic.np,555
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[53].generic.np,524
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[54].generic.np,962
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[55].generic.np,498
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[56].generic.np,372
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[57].generic.np,663
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[58].generic.np,673
RandomWaypointMobility-8-20211008-23:56:02-14400,8,TARPNetwork.node[59].generic.np,825
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[0].generic.np,777
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[1].generic.np,730
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[2].generic.np,641
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[3].generic.np,544
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[4].generic.np,722
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[5].generic.np,688
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[6].generic.np,449
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[7].generic.np,440
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[8].generic.np,553
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[9].generic.np,787
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[10].generic.np,452
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[11].generic.np,770
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[12].generic.np,462
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[13].generic.np,845
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[14].generic.np,642
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[15].generic.np,435
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[16].generic.np,698
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[18].generic.np,784
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[19].generic.np,669
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[20].generic.np,570
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[21].generic.np,474
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[23].generic.np,782
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[24].generic.np,669
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[25].generic.np,470
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[26].generic.np,529
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[27].generic.np,1216
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[28].generic.np,970
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[29].generic.np,672
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[30].generic.np,463
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[31].generic.np,497
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[32].generic.np,542
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[33].generic.np,665
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[34].generic.np,643
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[35].generic.np,927
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[36].generic.np,428
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[37].generic.np,285
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[38].generic.np,1044
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[39].generic.np,598
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[40].generic.np,377
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[41].generic.np,824
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[42].generic.np,892
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[43].generic.np,397
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[44].generic.np,509
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[45].generic.np,758
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[46].generic.np,647
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[47].generic.np,818
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[48].generic.np,487
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[49].generic.np,457
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[50].generic.np,1333
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[51].generic.np,712
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[52].generic.np,480
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[53].generic.np,828
RandomWaypointMobility-11-20211008-23:55:49-18368,11,TARPNetwork.node[54].generic.np,405
