run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-25-20220228-11:20:59-24436,0,25,TARPNetwork.node[17].app[0],NaN,NaN,660,660000,660,900,900,900000
RandomWaypointMobility-DD-26-20220228-11:22:14-24436,0,26,TARPNetwork.node[22].app[0],846,846000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-26-20220228-11:22:14-24436,0,26,TARPNetwork.node[17].app[0],NaN,NaN,577,577000,577,900,900,900000
RandomWaypointMobility-DD-25-20220228-11:20:59-24436,0,25,TARPNetwork.node[22].app[0],871,871000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-17-20220228-11:11:18-24436,0,17,TARPNetwork.node[22].app[0],892,892000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-17-20220228-11:11:18-24436,0,17,TARPNetwork.node[17].app[0],NaN,NaN,646,646000,646,900,900,900000
RandomWaypointMobility-DD-12-20220228-11:05:19-24436,0,12,TARPNetwork.node[22].app[0],873,873000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-6-20220228-10:58:16-24436,0,6,TARPNetwork.node[17].app[0],NaN,NaN,653,653000,653,900,900,900000
RandomWaypointMobility-DD-12-20220228-11:05:19-24436,0,12,TARPNetwork.node[17].app[0],NaN,NaN,629,629000,629,900,900,900000
RandomWaypointMobility-DD-23-20220228-11:18:36-24436,0,23,TARPNetwork.node[22].app[0],850,850000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-23-20220228-11:18:36-24436,0,23,TARPNetwork.node[17].app[0],NaN,NaN,585,585000,585,900,900,900000
RandomWaypointMobility-DD-4-20220228-10:55:39-24436,0,4,TARPNetwork.node[17].app[0],NaN,NaN,673,673000,673,900,900,900000
RandomWaypointMobility-DD-9-20220228-11:01:55-24436,0,9,TARPNetwork.node[17].app[0],NaN,NaN,574,574000,574,900,900,900000
RandomWaypointMobility-DD-9-20220228-11:01:55-24436,0,9,TARPNetwork.node[22].app[0],847,847000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-4-20220228-10:55:39-24436,0,4,TARPNetwork.node[22].app[0],891,891000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-18-20220228-11:12:30-24436,0,18,TARPNetwork.node[17].app[0],NaN,NaN,514,514000,514,900,900,900000
RandomWaypointMobility-DD-18-20220228-11:12:30-24436,0,18,TARPNetwork.node[22].app[0],837,837000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-7-20220228-10:59:30-24436,0,7,TARPNetwork.node[17].app[0],NaN,NaN,628,628000,628,900,900,900000
RandomWaypointMobility-DD-8-20220228-11:00:41-24436,0,8,TARPNetwork.node[22].app[0],877,877000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-8-20220228-11:00:41-24436,0,8,TARPNetwork.node[17].app[0],NaN,NaN,601,601000,601,900,900,900000
RandomWaypointMobility-DD-7-20220228-10:59:30-24436,0,7,TARPNetwork.node[22].app[0],880,880000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-1-20220228-10:51:43-24436,0,1,TARPNetwork.node[22].app[0],881,881000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-10-20220228-11:03:03-24436,0,10,TARPNetwork.node[17].app[0],NaN,NaN,515,515000,515,900,900,900000
RandomWaypointMobility-DD-10-20220228-11:03:03-24436,0,10,TARPNetwork.node[22].app[0],826,826000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-1-20220228-10:51:43-24436,0,1,TARPNetwork.node[17].app[0],NaN,NaN,661,661000,661,900,900,900000
RandomWaypointMobility-DD-15-20220228-11:08:53-24436,0,15,TARPNetwork.node[22].app[0],861,861000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-15-20220228-11:08:53-24436,0,15,TARPNetwork.node[17].app[0],NaN,NaN,598,598000,598,900,900,900000
RandomWaypointMobility-DD-21-20220228-11:16:06-24436,0,21,TARPNetwork.node[22].app[0],872,872000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-3-20220228-10:54:21-24436,0,3,TARPNetwork.node[17].app[0],NaN,NaN,634,634000,634,900,900,900000
RandomWaypointMobility-DD-20-20220228-11:14:50-24436,0,20,TARPNetwork.node[17].app[0],NaN,NaN,635,635000,635,900,900,900000
RandomWaypointMobility-DD-20-20220228-11:14:50-24436,0,20,TARPNetwork.node[22].app[0],871,871000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-3-20220228-10:54:21-24436,0,3,TARPNetwork.node[22].app[0],886,886000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-24-20220228-11:19:47-24436,0,24,TARPNetwork.node[17].app[0],NaN,NaN,618,618000,618,900,900,900000
