run,PauseTime,repetition,Module,meanNbHops
RandomWaypointMobility-DD-136-20220228-11:07:36-14712,120,16,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-DD-136-20220228-11:07:36-14712,120,16,TARPNetwork.node[51].generic.np,0
RandomWaypointMobility-DD-136-20220228-11:07:36-14712,120,16,TARPNetwork.node[50].generic.np,0
RandomWaypointMobility-DD-136-20220228-11:07:36-14712,120,16,TARPNetwork.node[49].generic.np,0
RandomWaypointMobility-DD-136-20220228-11:07:36-14712,120,16,TARPNetwork.node[48].generic.np,0
RandomWaypointMobility-DD-136-20220228-11:07:36-14712,120,16,TARPNetwork.node[47].generic.np,0
RandomWaypointMobility-DD-136-20220228-11:07:36-14712,120,16,TARPNetwork.node[46].generic.np,0
RandomWaypointMobility-DD-136-20220228-11:07:36-14712,120,16,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-DD-136-20220228-11:07:36-14712,120,16,TARPNetwork.node[53].generic.np,0
RandomWaypointMobility-DD-136-20220228-11:07:36-14712,120,16,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[7].generic.np,0
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[17].generic.np,5.7325949367089
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[11].generic.np,0
RandomWaypointMobility-DD-134-20220228-11:05:35-14712,120,14,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[43].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-DD-147-20220228-11:19:28-14712,120,27,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[40].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[41].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[42].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[44].generic.np,0
RandomWaypointMobility-DD-124-20220228-10:54:58-14712,120,4,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-DD-132-20220228-11:03:28-14712,120,12,TARPNetwork.node[16].generic.np,0
