run,PauseTime,repetition,Module,meanNbHops
RandomWaypointMobility-DD-30-20220228-10:50:22-5096,30,0,TARPNetwork.node[50].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[22].generic.np,4.2695035460993
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-DD-30-20220228-10:50:22-5096,30,0,TARPNetwork.node[51].generic.np,0
RandomWaypointMobility-DD-30-20220228-10:50:22-5096,30,0,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-DD-30-20220228-10:50:22-5096,30,0,TARPNetwork.node[53].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[17].generic.np,4.8220338983051
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-DD-30-20220228-10:50:22-5096,30,0,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-DD-30-20220228-10:50:22-5096,30,0,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-DD-30-20220228-10:50:22-5096,30,0,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-DD-30-20220228-10:50:22-5096,30,0,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-DD-30-20220228-10:50:22-5096,30,0,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-DD-30-20220228-10:50:22-5096,30,0,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-DD-35-20220228-10:56:31-5096,30,5,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-DD-32-20220228-10:52:51-5096,30,2,TARPNetwork.node[41].generic.np,0
RandomWaypointMobility-DD-32-20220228-10:52:51-5096,30,2,TARPNetwork.node[42].generic.np,0
RandomWaypointMobility-DD-32-20220228-10:52:51-5096,30,2,TARPNetwork.node[43].generic.np,0
RandomWaypointMobility-DD-32-20220228-10:52:51-5096,30,2,TARPNetwork.node[44].generic.np,0
RandomWaypointMobility-DD-32-20220228-10:52:51-5096,30,2,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-DD-32-20220228-10:52:51-5096,30,2,TARPNetwork.node[46].generic.np,0
RandomWaypointMobility-DD-32-20220228-10:52:51-5096,30,2,TARPNetwork.node[47].generic.np,0
RandomWaypointMobility-DD-32-20220228-10:52:51-5096,30,2,TARPNetwork.node[48].generic.np,0
RandomWaypointMobility-DD-32-20220228-10:52:51-5096,30,2,TARPNetwork.node[49].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[9].generic.np,0
RandomWaypointMobility-DD-30-20220228-10:50:22-5096,30,0,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[7].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[6].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-DD-40-20220228-11:02:26-5096,30,10,TARPNetwork.node[3].generic.np,0
