run,PauseTime,repetition,Module,meanNbHops,nbDataPacketsForwarded,nbDataPacketsReceived,nbDataPacketsSent,nbSpdDrops
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[17].generic.np,8,0,4,900,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[28].generic.np,0,128,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[42].generic.np,0,870,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[30].generic.np,0,100,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[41].generic.np,0,903,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[29].generic.np,0,18,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[47].generic.np,0,842,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[27].generic.np,0,121,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[23].generic.np,0,122,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[32].generic.np,0,116,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[39].generic.np,0,906,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[33].generic.np,0,915,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[16].generic.np,0,782,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[15].generic.np,0,28,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[30].generic.np,0,928,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[9].generic.np,0,190,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[2].generic.np,0,848,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[33].generic.np,0,907,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[10].generic.np,0,111,0,0,0
RandomWaypointMobility-DD-63-20220109-10:08:35-24940,900,3,TARPNetwork.node[39].generic.np,0,832,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[0].generic.np,0,1685,0,0,0
RandomWaypointMobility-DD-60-20220109-10:07:31-24940,900,0,TARPNetwork.node[38].generic.np,0,832,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[55].generic.np,0,911,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[11].generic.np,0,885,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[17].generic.np,4.6052631578947,0,38,900,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[27].generic.np,0,85,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[34].generic.np,0,114,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[28].generic.np,0,905,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[42].generic.np,0,70,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[39].generic.np,0,132,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[19].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[40].generic.np,0,69,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[25].generic.np,0,65,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[31].generic.np,0,45,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[30].generic.np,0,112,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[0].generic.np,0,899,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[2].generic.np,0,911,0,0,0
RandomWaypointMobility-DD-70-20220109-10:12:08-24940,900,10,TARPNetwork.node[21].generic.np,0,832,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[7].generic.np,0,897,0,0,0
RandomWaypointMobility-DD-86-20220109-10:19:45-24940,900,26,TARPNetwork.node[38].generic.np,0,831,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[6].generic.np,0,925,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[4].generic.np,0,100,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[26].generic.np,0,119,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[25].generic.np,0,904,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[40].generic.np,0,903,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[32].generic.np,0,79,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[29].generic.np,0,899,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[7].generic.np,0,892,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[10].generic.np,0,883,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[21].generic.np,0,36,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[9].generic.np,0,35,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[8].generic.np,0,920,0,0,0
RandomWaypointMobility-DD-60-20220109-10:07:31-24940,900,0,TARPNetwork.node[22].generic.np,3.9893238434164,0,843,843,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[9].generic.np,0,907,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[52].generic.np,0,842,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[20].generic.np,0,18,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[21].generic.np,0,90,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[25].generic.np,0,842,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[19].generic.np,0,55,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[27].generic.np,0,34,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[31].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-70-20220109-10:12:08-24940,900,10,TARPNetwork.node[14].generic.np,0,842,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[31].generic.np,0,846,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[25].generic.np,0,850,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[32].generic.np,0,34,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[24].generic.np,0,26,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[32].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[6].generic.np,0,838,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[23].generic.np,0,19,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[37].generic.np,0,63,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[35].generic.np,0,121,0,0,0
RandomWaypointMobility-DD-60-20220109-10:07:31-24940,900,0,TARPNetwork.node[48].generic.np,0,837,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[38].generic.np,0,104,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[34].generic.np,0,903,0,0,0
RandomWaypointMobility-DD-60-20220109-10:07:31-24940,900,0,TARPNetwork.node[6].generic.np,0,837,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[21].generic.np,0,883,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[34].generic.np,0,884,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[33].generic.np,0,906,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[31].generic.np,0,115,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[26].generic.np,0,859,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[46].generic.np,0,866,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[25].generic.np,0,72,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[14].generic.np,0,36,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[22].generic.np,5.6538461538462,0,26,26,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[55].generic.np,0,840,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[39].generic.np,0,896,0,0,0
RandomWaypointMobility-DD-60-20220109-10:07:31-24940,900,0,TARPNetwork.node[46].generic.np,0,841,0,0,0
RandomWaypointMobility-DD-64-20220109-10:09:03-24940,900,4,TARPNetwork.node[29].generic.np,0,126,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[24].generic.np,0,841,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[20].generic.np,0,108,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[21].generic.np,0,857,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[16].generic.np,0,861,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[11].generic.np,0,843,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[18].generic.np,0,875,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[15].generic.np,0,119,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[19].generic.np,0,918,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[14].generic.np,0,104,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[12].generic.np,0,842,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[13].generic.np,0,34,0,0,0
RandomWaypointMobility-DD-66-20220109-10:09:32-24940,900,6,TARPNetwork.node[39].generic.np,0,843,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[17].generic.np,4.952380952381,0,21,900,0
RandomWaypointMobility-DD-60-20220109-10:07:31-24940,900,0,TARPNetwork.node[11].generic.np,0,843,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[13].generic.np,0,875,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[23].generic.np,0,1664,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[10].generic.np,0,145,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[28].generic.np,0,905,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[3].generic.np,0,907,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[25].generic.np,0,871,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[24].generic.np,0,901,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[4].generic.np,0,139,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[26].generic.np,0,1694,0,0,0
RandomWaypointMobility-DD-80-20220109-10:16:50-24940,900,20,TARPNetwork.node[45].generic.np,0,834,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[6].generic.np,0,897,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[27].generic.np,0,1691,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[36].generic.np,0,1661,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[25].generic.np,0,1664,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[2].generic.np,0,1682,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[11].generic.np,0,906,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[0].generic.np,0,882,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[1].generic.np,0,905,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[1].generic.np,0,1716,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[59].generic.np,0,119,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[56].generic.np,0,90,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[58].generic.np,0,129,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[19].generic.np,0,929,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[21].generic.np,0,136,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[37].generic.np,0,1641,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[23].generic.np,0,913,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[22].generic.np,4.9647058823529,0,85,85,0
RandomWaypointMobility-DD-70-20220109-10:12:08-24940,900,10,TARPNetwork.node[5].generic.np,0,833,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[5].generic.np,0,129,0,0,0
RandomWaypointMobility-DD-74-20220109-10:14:09-24940,900,14,TARPNetwork.node[14].generic.np,0,130,0,0,0
RandomWaypointMobility-DD-74-20220109-10:14:09-24940,900,14,TARPNetwork.node[42].generic.np,0,132,0,0,0
RandomWaypointMobility-DD-63-20220109-10:08:35-24940,900,3,TARPNetwork.node[48].generic.np,0,176,0,0,0
RandomWaypointMobility-DD-74-20220109-10:14:09-24940,900,14,TARPNetwork.node[56].generic.np,0,131,0,0,0
RandomWaypointMobility-DD-80-20220109-10:16:50-24940,900,20,TARPNetwork.node[49].generic.np,0,130,0,0,0
RandomWaypointMobility-DD-74-20220109-10:14:09-24940,900,14,TARPNetwork.node[12].generic.np,0,139,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[31].generic.np,0,130,0,0,0
RandomWaypointMobility-DD-74-20220109-10:14:09-24940,900,14,TARPNetwork.node[40].generic.np,0,130,0,0,0
RandomWaypointMobility-DD-63-20220109-10:08:35-24940,900,3,TARPNetwork.node[51].generic.np,0,156,0,0,0
RandomWaypointMobility-DD-86-20220109-10:19:45-24940,900,26,TARPNetwork.node[16].generic.np,0,129,0,0,0
RandomWaypointMobility-DD-80-20220109-10:16:50-24940,900,20,TARPNetwork.node[47].generic.np,0,129,0,0,0
RandomWaypointMobility-DD-63-20220109-10:08:35-24940,900,3,TARPNetwork.node[47].generic.np,0,890,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[31].generic.np,0,148,0,0,0
RandomWaypointMobility-DD-77-20220109-10:15:39-24940,900,17,TARPNetwork.node[38].generic.np,0,904,0,0,0
RandomWaypointMobility-DD-63-20220109-10:08:35-24940,900,3,TARPNetwork.node[38].generic.np,0,149,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[3].generic.np,0,888,0,0,0
RandomWaypointMobility-DD-63-20220109-10:08:35-24940,900,3,TARPNetwork.node[7].generic.np,0,157,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[42].generic.np,0,147,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[0].generic.np,0,150,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[32].generic.np,0,132,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[53].generic.np,0,132,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[24].generic.np,0,1700,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[7].generic.np,0,134,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[45].generic.np,0,133,0,0,0
RandomWaypointMobility-DD-80-20220109-10:16:50-24940,900,20,TARPNetwork.node[41].generic.np,0,133,0,0,0
RandomWaypointMobility-DD-74-20220109-10:14:09-24940,900,14,TARPNetwork.node[3].generic.np,0,132,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[55].generic.np,0,132,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[59].generic.np,0,132,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[29].generic.np,0,135,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[26].generic.np,0,135,0,0,0
RandomWaypointMobility-DD-84-20220109-10:19:03-24940,900,24,TARPNetwork.node[37].generic.np,0,834,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[4].generic.np,0,38,0,0,0
RandomWaypointMobility-DD-80-20220109-10:16:50-24940,900,20,TARPNetwork.node[23].generic.np,0,136,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[9].generic.np,0,130,0,0,0
RandomWaypointMobility-DD-85-20220109-10:19:22-24940,900,25,TARPNetwork.node[27].generic.np,0,139,0,0,0
RandomWaypointMobility-DD-63-20220109-10:08:35-24940,900,3,TARPNetwork.node[49].generic.np,0,837,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[57].generic.np,0,139,0,0,0
RandomWaypointMobility-DD-85-20220109-10:19:22-24940,900,25,TARPNetwork.node[3].generic.np,0,137,0,0,0
RandomWaypointMobility-DD-89-20220109-10:21:50-24940,900,29,TARPNetwork.node[49].generic.np,0,58,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[4].generic.np,0,98,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[18].generic.np,0,136,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[41].generic.np,0,136,0,0,0
RandomWaypointMobility-DD-74-20220109-10:14:09-24940,900,14,TARPNetwork.node[37].generic.np,0,135,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[16].generic.np,0,135,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[9].generic.np,0,135,0,0,0
RandomWaypointMobility-DD-70-20220109-10:12:08-24940,900,10,TARPNetwork.node[0].generic.np,0,831,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[13].generic.np,0,55,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[33].generic.np,0,111,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[12].generic.np,0,903,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[12].generic.np,0,901,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[11].generic.np,0,902,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[14].generic.np,0,923,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[30].generic.np,0,914,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[29].generic.np,0,915,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[5].generic.np,0,895,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[36].generic.np,0,831,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[59].generic.np,0,902,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[20].generic.np,0,90,0,0,0
RandomWaypointMobility-DD-70-20220109-10:12:08-24940,900,10,TARPNetwork.node[30].generic.np,0,830,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[15].generic.np,0,169,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[9].generic.np,0,830,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[24].generic.np,0,908,0,0,0
RandomWaypointMobility-DD-70-20220109-10:12:08-24940,900,10,TARPNetwork.node[20].generic.np,0,831,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[38].generic.np,0,878,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[27].generic.np,0,916,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[4].generic.np,0,1636,0,0,0
RandomWaypointMobility-DD-60-20220109-10:07:31-24940,900,0,TARPNetwork.node[56].generic.np,0,836,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[5].generic.np,0,1690,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[26].generic.np,0,168,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[28].generic.np,0,923,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[35].generic.np,0,109,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[2].generic.np,0,87,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[3].generic.np,0,92,0,0,0
RandomWaypointMobility-DD-70-20220109-10:12:08-24940,900,10,TARPNetwork.node[56].generic.np,0,835,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[0].generic.np,0,120,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[18].generic.np,0,162,0,0,0
RandomWaypointMobility-DD-70-20220109-10:12:08-24940,900,10,TARPNetwork.node[10].generic.np,0,835,0,0,0
