run,PauseTime,repetition,Module,meanNbHops,nbDataPacketsForwarded,nbDataPacketsReceived,nbDataPacketsSent,nbSpdDrops
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[14].generic.np,0,683,0,0,712
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[7].generic.np,0,840,0,0,561
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[1].generic.np,0,902,0,0,487
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[6].generic.np,0,730,0,0,641
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[0].generic.np,0,731,0,0,600
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[5].generic.np,0,756,0,0,602
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[4].generic.np,0,1057,0,0,324
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[24].generic.np,0,813,0,0,522
RandomWaypointMobility-SPD-A-16-20220213-16:10:44-1816,0,16,TARPNetwork.node[2].generic.np,0,732,0,0,544
RandomWaypointMobility-SPD-A-16-20220213-16:10:44-1816,0,16,TARPNetwork.node[1].generic.np,0,743,0,0,545
RandomWaypointMobility-SPD-A-16-20220213-16:10:44-1816,0,16,TARPNetwork.node[0].generic.np,0,708,0,0,644
RandomWaypointMobility-SPD-A-16-20220213-16:10:44-1816,0,16,TARPNetwork.node[4].generic.np,0,767,0,0,489
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[23].generic.np,0,697,0,0,631
RandomWaypointMobility-SPD-A-16-20220213-16:10:44-1816,0,16,TARPNetwork.node[5].generic.np,0,612,0,0,681
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[19].generic.np,0,677,0,0,598
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[18].generic.np,0,886,0,0,472
RandomWaypointMobility-SPD-A-16-20220213-16:10:44-1816,0,16,TARPNetwork.node[3].generic.np,0,793,0,0,436
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[17].generic.np,2.3873873873874,0,444,900,0
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[19].generic.np,0,791,0,0,542
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[21].generic.np,0,909,0,0,431
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[16].generic.np,0,926,0,0,451
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[20].generic.np,0,895,0,0,422
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[22].generic.np,1.7567264573991,0,892,892,0
RandomWaypointMobility-SPD-A-17-20220213-16:10:51-1816,0,17,TARPNetwork.node[21].generic.np,0,638,0,0,714
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[20].generic.np,0,626,0,0,753
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[16].generic.np,0,898,0,0,483
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[22].generic.np,1.6169265033408,0,898,898,0
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[23].generic.np,0,761,0,0,501
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[17].generic.np,2.2900763358779,0,524,900,0
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[15].generic.np,0,931,0,0,462
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[18].generic.np,0,864,0,0,416
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[5].generic.np,0,891,0,0,386
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[2].generic.np,0,430,0,0,836
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[3].generic.np,0,826,0,0,495
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[4].generic.np,0,547,0,0,668
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[24].generic.np,0,676,0,0,662
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[6].generic.np,0,825,0,0,473
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[13].generic.np,0,825,0,0,515
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[4].generic.np,0,684,0,0,601
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[1].generic.np,0,745,0,0,524
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[5].generic.np,0,728,0,0,687
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[3].generic.np,0,795,0,0,515
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[6].generic.np,0,678,0,0,598
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[2].generic.np,0,904,0,0,501
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[0].generic.np,0,722,0,0,576
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[1].generic.np,0,708,0,0,584
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[7].generic.np,0,860,0,0,545
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[12].generic.np,0,622,0,0,692
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[8].generic.np,0,699,0,0,608
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[14].generic.np,0,608,0,0,782
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[9].generic.np,0,717,0,0,600
RandomWaypointMobility-SPD-A-0-20220213-16:08:41-1816,0,0,TARPNetwork.node[10].generic.np,0,604,0,0,746
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[21].generic.np,0,781,0,0,443
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[22].generic.np,1.5800915331808,0,874,874,0
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[24].generic.np,0,653,0,0,598
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[23].generic.np,0,776,0,0,423
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[23].generic.np,0,752,0,0,567
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[20].generic.np,0,893,0,0,416
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[22].generic.np,1.5147783251232,0,812,812,0
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[11].generic.np,0,702,0,0,577
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[15].generic.np,0,646,0,0,624
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[24].generic.np,0,677,0,0,575
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[14].generic.np,0,726,0,0,534
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[16].generic.np,0,890,0,0,414
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[9].generic.np,0,688,0,0,580
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[10].generic.np,0,814,0,0,484
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[13].generic.np,0,812,0,0,491
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[17].generic.np,2.2146596858639,0,382,900,0
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[18].generic.np,0,927,0,0,370
RandomWaypointMobility-SPD-A-21-20220213-16:11:26-1816,0,21,TARPNetwork.node[19].generic.np,0,576,0,0,628
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[21].generic.np,0,686,0,0,601
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[12].generic.np,0,754,0,0,570
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[18].generic.np,0,760,0,0,538
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[7].generic.np,0,746,0,0,556
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[13].generic.np,0,602,0,0,614
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[8].generic.np,0,736,0,0,544
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[14].generic.np,0,678,0,0,587
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[20].generic.np,0,559,0,0,719
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[19].generic.np,0,772,0,0,504
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[18].generic.np,0,781,0,0,539
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[17].generic.np,2.070281124498,0,498,900,0
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[15].generic.np,0,779,0,0,480
RandomWaypointMobility-SPD-A-9-20220213-16:09:49-1816,0,9,TARPNetwork.node[16].generic.np,0,674,0,0,611
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[16].generic.np,0,622,0,0,653
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[7].generic.np,0,775,0,0,523
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[0].generic.np,0,645,0,0,629
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[9].generic.np,0,716,0,0,602
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[5].generic.np,0,687,0,0,632
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[8].generic.np,0,722,0,0,662
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[10].generic.np,0,589,0,0,707
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[5].generic.np,0,772,0,0,542
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[3].generic.np,0,811,0,0,480
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[4].generic.np,0,630,0,0,687
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[11].generic.np,0,969,0,0,431
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[6].generic.np,0,710,0,0,582
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[15].generic.np,0,566,0,0,660
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[14].generic.np,0,703,0,0,670
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[17].generic.np,2.0691699604743,0,506,900,0
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[18].generic.np,0,852,0,0,440
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[13].generic.np,0,847,0,0,523
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[19].generic.np,0,552,0,0,763
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[12].generic.np,0,765,0,0,574
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[19].generic.np,0,923,0,0,476
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[18].generic.np,0,786,0,0,644
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[16].generic.np,0,879,0,0,538
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[17].generic.np,2.2815884476534,0,554,900,0
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[13].generic.np,0,930,0,0,425
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[20].generic.np,0,717,0,0,632
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[14].generic.np,0,907,0,0,451
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[12].generic.np,0,872,0,0,497
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[15].generic.np,0,753,0,0,597
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[0].generic.np,0,728,0,0,600
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[15].generic.np,0,867,0,0,536
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[1].generic.np,0,757,0,0,529
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[24].generic.np,0,950,0,0,434
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[12].generic.np,0,680,0,0,676
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[13].generic.np,0,708,0,0,577
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[2].generic.np,0,687,0,0,642
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[23].generic.np,0,874,0,0,495
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[22].generic.np,1.6139747995418,0,873,873,0
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[21].generic.np,0,716,0,0,665
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[14].generic.np,0,881,0,0,525
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[10].generic.np,0,819,0,0,543
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[16].generic.np,0,668,0,0,714
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[17].generic.np,2.2357894736842,0,475,900,0
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[11].generic.np,0,698,0,0,601
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[9].generic.np,0,658,0,0,655
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[24].generic.np,0,791,0,0,599
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[21].generic.np,0,804,0,0,571
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[22].generic.np,1.7113402061856,0,873,873,0
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[23].generic.np,0,678,0,0,659
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[7].generic.np,0,833,0,0,567
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[23].generic.np,0,718,0,0,606
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[20].generic.np,0,830,0,0,476
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[24].generic.np,0,693,0,0,699
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[22].generic.np,1.5325112107623,0,892,892,0
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[0].generic.np,0,455,0,0,883
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[21].generic.np,0,775,0,0,598
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[19].generic.np,0,869,0,0,525
RandomWaypointMobility-SPD-A-4-20220213-16:09:10-1816,0,4,TARPNetwork.node[20].generic.np,0,684,0,0,718
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[1].generic.np,0,586,0,0,663
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[6].generic.np,0,896,0,0,439
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[2].generic.np,0,805,0,0,539
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[8].generic.np,0,840,0,0,527
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[3].generic.np,0,876,0,0,397
RandomWaypointMobility-SPD-A-27-20220213-16:12:17-1816,0,27,TARPNetwork.node[3].generic.np,0,651,0,0,765
RandomWaypointMobility-SPD-A-10-20220213-16:09:56-1816,0,10,TARPNetwork.node[4].generic.np,0,777,0,0,578
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[22].generic.np,1.630359212051,0,863,863,0
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[21].generic.np,0,811,0,0,473
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[19].generic.np,0,896,0,0,413
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[20].generic.np,0,769,0,0,514
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[17].generic.np,2.1724137931034,0,435,900,0
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[23].generic.np,0,670,0,0,587
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[15].generic.np,0,860,0,0,424
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[16].generic.np,0,498,0,0,751
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[5].generic.np,0,842,0,0,476
RandomWaypointMobility-SPD-A-19-20220213-16:11:08-1816,0,19,TARPNetwork.node[3].generic.np,0,839,0,0,585
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[18].generic.np,0,718,0,0,532
RandomWaypointMobility-SPD-A-19-20220213-16:11:08-1816,0,19,TARPNetwork.node[4].generic.np,0,964,0,0,365
RandomWaypointMobility-SPD-A-19-20220213-16:11:08-1816,0,19,TARPNetwork.node[2].generic.np,0,789,0,0,516
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[3].generic.np,0,865,0,0,421
RandomWaypointMobility-SPD-A-19-20220213-16:11:08-1816,0,19,TARPNetwork.node[5].generic.np,0,822,0,0,563
RandomWaypointMobility-SPD-A-19-20220213-16:11:08-1816,0,19,TARPNetwork.node[1].generic.np,0,608,0,0,753
RandomWaypointMobility-SPD-A-19-20220213-16:11:08-1816,0,19,TARPNetwork.node[0].generic.np,0,903,0,0,490
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[24].generic.np,0,824,0,0,508
RandomWaypointMobility-SPD-A-19-20220213-16:11:08-1816,0,19,TARPNetwork.node[6].generic.np,0,708,0,0,674
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[4].generic.np,0,631,0,0,656
RandomWaypointMobility-SPD-A-24-20220213-16:11:51-1816,0,24,TARPNetwork.node[12].generic.np,0,760,0,0,577
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[1].generic.np,0,678,0,0,543
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[6].generic.np,0,607,0,0,691
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[7].generic.np,0,564,0,0,683
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[2].generic.np,0,764,0,0,536
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[14].generic.np,0,885,0,0,413
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[13].generic.np,0,805,0,0,455
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[11].generic.np,0,771,0,0,537
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[12].generic.np,0,628,0,0,572
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[9].generic.np,0,828,0,0,479
RandomWaypointMobility-SPD-A-29-20220213-16:12:30-1816,0,29,TARPNetwork.node[8].generic.np,0,851,0,0,427
RandomWaypointMobility-SPD-A-20-20220213-16:11:17-1816,0,20,TARPNetwork.node[10].generic.np,0,707,0,0,690
