run,PauseTime,repetition,Module,meanNbHops,nbDataPacketsForwarded,nbDataPacketsReceived,nbDataPacketsSent,nbSpdDrops
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[40].generic.np,0,957,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[38].generic.np,0,831,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[39].generic.np,0,811,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[41].generic.np,0,781,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[42].generic.np,0,751,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[36].generic.np,0,830,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[34].generic.np,0,940,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[35].generic.np,0,840,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[43].generic.np,0,775,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[37].generic.np,0,821,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[49].generic.np,0,827,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[47].generic.np,0,752,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[48].generic.np,0,845,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[50].generic.np,0,878,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[51].generic.np,0,831,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[45].generic.np,0,814,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[44].generic.np,0,893,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[46].generic.np,0,796,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[23].generic.np,0,788,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[21].generic.np,0,755,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[22].generic.np,4.18125,0,640,640,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[24].generic.np,0,842,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[25].generic.np,0,795,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[19].generic.np,0,848,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[17].generic.np,5.135593220339,0,236,900,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[18].generic.np,0,811,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[20].generic.np,0,867,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[32].generic.np,0,842,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[30].generic.np,0,752,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[31].generic.np,0,851,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[29].generic.np,0,843,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[33].generic.np,0,763,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[27].generic.np,0,856,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[26].generic.np,0,814,0,0,0
RandomWaypointMobility-DD-16-20220109-09:27:01-11468,0,16,TARPNetwork.node[28].generic.np,0,932,0,0,0
RandomWaypointMobility-DD-11-20220109-09:23:21-11468,0,11,TARPNetwork.node[44].generic.np,0,775,0,0,0
RandomWaypointMobility-DD-11-20220109-09:23:21-11468,0,11,TARPNetwork.node[46].generic.np,0,777,0,0,0
RandomWaypointMobility-DD-11-20220109-09:23:21-11468,0,11,TARPNetwork.node[45].generic.np,0,814,0,0,0
RandomWaypointMobility-DD-11-20220109-09:23:21-11468,0,11,TARPNetwork.node[43].generic.np,0,864,0,0,0
RandomWaypointMobility-DD-11-20220109-09:23:21-11468,0,11,TARPNetwork.node[42].generic.np,0,782,0,0,0
RandomWaypointMobility-DD-11-20220109-09:23:21-11468,0,11,TARPNetwork.node[48].generic.np,0,737,0,0,0
RandomWaypointMobility-DD-11-20220109-09:23:21-11468,0,11,TARPNetwork.node[50].generic.np,0,837,0,0,0
RandomWaypointMobility-DD-11-20220109-09:23:21-11468,0,11,TARPNetwork.node[49].generic.np,0,800,0,0,0
