run,PauseTime,repetition,Module,meanNbHops,nbDataPacketsForwarded,nbDataPacketsReceived,nbDataPacketsSent,nbSpdDrops
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[26].generic.np,0,1584,0,0,18
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[24].generic.np,0,1539,0,0,94
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[25].generic.np,0,50,0,0,133
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[19].generic.np,0,19,0,0,0
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[27].generic.np,0,1528,0,0,55
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[28].generic.np,0,1308,0,0,238
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[14].generic.np,0,1693,0,0,23
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[12].generic.np,0,110,0,0,1404
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[13].generic.np,0,306,0,0,1355
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[15].generic.np,0,1464,0,0,169
RandomWaypointMobility-SPD-A-62-20220108-20:56:04-28580,900,2,TARPNetwork.node[52].generic.np,0,809,0,0,14
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[23].generic.np,0,15,0,0,48
RandomWaypointMobility-SPD-A-85-20220108-21:08:17-28580,900,25,TARPNetwork.node[22].generic.np,5.6235565819861,0,866,866,0
RandomWaypointMobility-SPD-A-62-20220108-20:56:04-28580,900,2,TARPNetwork.node[51].generic.np,0,800,0,0,120
RandomWaypointMobility-SPD-A-62-20220108-20:56:04-28580,900,2,TARPNetwork.node[53].generic.np,0,80,0,0,2
RandomWaypointMobility-SPD-A-73-20220108-21:01:41-28580,900,13,TARPNetwork.node[37].generic.np,0,63,0,0,124
