run,PauseTime,repetition,Module,meanNbHops,nbDataPacketsForwarded,nbDataPacketsReceived,nbDataPacketsSent,nbSpdDrops
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[0].generic.np,0,564,0,0,253
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[4].generic.np,0,712,0,0,304
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[39].generic.np,0,385,0,0,297
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[1].generic.np,0,716,0,0,277
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[36].generic.np,0,846,0,0,178
RandomWaypointMobility-SPD-B-25-20220312-14:22:52-27696,0,25,TARPNetwork.node[0].generic.np,0,570,0,0,354
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[38].generic.np,0,509,0,0,482
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[6].generic.np,0,592,0,0,225
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[25].generic.np,0,615,0,0,314
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[37].generic.np,0,544,0,0,325
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[7].generic.np,0,622,0,0,346
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[5].generic.np,0,704,0,0,279
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[2].generic.np,0,750,0,0,254
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[35].generic.np,0,574,0,0,395
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[34].generic.np,0,600,0,0,396
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[30].generic.np,0,458,0,0,410
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[3].generic.np,0,724,0,0,243
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[27].generic.np,0,700,0,0,279
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[9].generic.np,0,561,0,0,301
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[29].generic.np,0,498,0,0,286
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[28].generic.np,0,550,0,0,286
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[26].generic.np,0,668,0,0,289
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[25].generic.np,0,601,0,0,414
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[33].generic.np,0,751,0,0,310
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[32].generic.np,0,591,0,0,340
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[19].generic.np,0,494,0,0,446
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[18].generic.np,0,680,0,0,277
RandomWaypointMobility-SPD-B-5-20220312-14:18:26-27696,0,5,TARPNetwork.node[31].generic.np,0,617,0,0,196
RandomWaypointMobility-SPD-B-18-20220312-14:21:18-27696,0,18,TARPNetwork.node[21].generic.np,0,595,0,0,296
RandomWaypointMobility-SPD-B-25-20220312-14:22:52-27696,0,25,TARPNetwork.node[20].generic.np,0,848,0,0,196
