run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-B-147-20220312-19:35:30-6888,120,27,TARPNetwork.node[17].app[0],NaN,NaN,447,447000,447,900,900,900000
RandomWaypointMobility-SPD-B-146-20220312-19:35:16-6888,120,26,TARPNetwork.node[22].app[0],569,569000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-131-20220312-19:32:09-6888,120,11,TARPNetwork.node[17].app[0],NaN,NaN,371,371000,371,900,900,900000
RandomWaypointMobility-SPD-B-147-20220312-19:35:30-6888,120,27,TARPNetwork.node[22].app[0],684,684000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-136-20220312-19:33:08-6888,120,16,TARPNetwork.node[17].app[0],NaN,NaN,413,413000,413,900,900,900000
RandomWaypointMobility-SPD-B-136-20220312-19:33:08-6888,120,16,TARPNetwork.node[22].app[0],613,613000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-130-20220312-19:31:55-6888,120,10,TARPNetwork.node[22].app[0],505,505000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-123-20220312-19:30:35-6888,120,3,TARPNetwork.node[17].app[0],NaN,NaN,275,275000,275,900,900,900000
RandomWaypointMobility-SPD-B-148-20220312-19:35:45-6888,120,28,TARPNetwork.node[17].app[0],NaN,NaN,467,467000,467,900,900,900000
RandomWaypointMobility-SPD-B-146-20220312-19:35:16-6888,120,26,TARPNetwork.node[17].app[0],NaN,NaN,411,411000,411,900,900,900000
RandomWaypointMobility-SPD-B-148-20220312-19:35:45-6888,120,28,TARPNetwork.node[22].app[0],647,647000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-123-20220312-19:30:35-6888,120,3,TARPNetwork.node[22].app[0],515,515000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-126-20220312-19:31:09-6888,120,6,TARPNetwork.node[17].app[0],NaN,NaN,317,317000,317,900,900,900000
RandomWaypointMobility-SPD-B-133-20220312-19:32:30-6888,120,13,TARPNetwork.node[17].app[0],NaN,NaN,309,309000,309,900,900,900000
RandomWaypointMobility-SPD-B-133-20220312-19:32:30-6888,120,13,TARPNetwork.node[22].app[0],621,621000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-126-20220312-19:31:09-6888,120,6,TARPNetwork.node[22].app[0],515,515000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-141-20220312-19:34:15-6888,120,21,TARPNetwork.node[17].app[0],NaN,NaN,343,343000,343,900,900,900000
RandomWaypointMobility-SPD-B-141-20220312-19:34:15-6888,120,21,TARPNetwork.node[22].app[0],608,608000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-137-20220312-19:33:23-6888,120,17,TARPNetwork.node[17].app[0],NaN,NaN,433,433000,433,900,900,900000
RandomWaypointMobility-SPD-B-130-20220312-19:31:55-6888,120,10,TARPNetwork.node[17].app[0],NaN,NaN,332,332000,332,900,900,900000
RandomWaypointMobility-SPD-B-120-20220312-19:29:59-6888,120,0,TARPNetwork.node[17].app[0],NaN,NaN,355,355000,355,900,900,900000
RandomWaypointMobility-SPD-B-137-20220312-19:33:23-6888,120,17,TARPNetwork.node[22].app[0],573,573000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-145-20220312-19:35:05-6888,120,25,TARPNetwork.node[22].app[0],459,459000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-145-20220312-19:35:05-6888,120,25,TARPNetwork.node[17].app[0],NaN,NaN,303,303000,303,900,900,900000
RandomWaypointMobility-SPD-B-129-20220312-19:31:44-6888,120,9,TARPNetwork.node[17].app[0],NaN,NaN,396,396000,396,900,900,900000
RandomWaypointMobility-SPD-B-122-20220312-19:30:22-6888,120,2,TARPNetwork.node[17].app[0],NaN,NaN,396,396000,396,900,900,900000
RandomWaypointMobility-SPD-B-122-20220312-19:30:22-6888,120,2,TARPNetwork.node[22].app[0],733,733000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-129-20220312-19:31:44-6888,120,9,TARPNetwork.node[22].app[0],585,585000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-120-20220312-19:29:59-6888,120,0,TARPNetwork.node[22].app[0],470,470000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-143-20220312-19:34:44-6888,120,23,TARPNetwork.node[22].app[0],346,346000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-143-20220312-19:34:44-6888,120,23,TARPNetwork.node[17].app[0],NaN,NaN,207,207000,207,900,900,900000
RandomWaypointMobility-SPD-B-135-20220312-19:32:56-6888,120,15,TARPNetwork.node[17].app[0],NaN,NaN,220,220000,220,900,900,900000
RandomWaypointMobility-SPD-B-135-20220312-19:32:56-6888,120,15,TARPNetwork.node[22].app[0],449,449000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-127-20220312-19:31:19-6888,120,7,TARPNetwork.node[17].app[0],NaN,NaN,397,397000,397,900,900,900000
RandomWaypointMobility-SPD-B-127-20220312-19:31:19-6888,120,7,TARPNetwork.node[22].app[0],613,613000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-142-20220312-19:34:27-6888,120,22,TARPNetwork.node[17].app[0],NaN,NaN,409,409000,409,900,900,900000
RandomWaypointMobility-SPD-B-125-20220312-19:30:56-6888,120,5,TARPNetwork.node[17].app[0],NaN,NaN,397,397000,397,900,900,900000
RandomWaypointMobility-SPD-B-125-20220312-19:30:56-6888,120,5,TARPNetwork.node[22].app[0],528,528000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-138-20220312-19:33:36-6888,120,18,TARPNetwork.node[22].app[0],635,635000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-134-20220312-19:32:41-6888,120,14,TARPNetwork.node[22].app[0],730,730000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-134-20220312-19:32:41-6888,120,14,TARPNetwork.node[17].app[0],NaN,NaN,383,383000,383,900,900,900000
RandomWaypointMobility-SPD-B-128-20220312-19:31:31-6888,120,8,TARPNetwork.node[22].app[0],356,356000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-140-20220312-19:34:00-6888,120,20,TARPNetwork.node[22].app[0],570,570000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-140-20220312-19:34:00-6888,120,20,TARPNetwork.node[17].app[0],NaN,NaN,420,420000,420,900,900,900000
RandomWaypointMobility-SPD-B-128-20220312-19:31:31-6888,120,8,TARPNetwork.node[17].app[0],NaN,NaN,220,220000,220,900,900,900000
RandomWaypointMobility-SPD-B-142-20220312-19:34:27-6888,120,22,TARPNetwork.node[22].app[0],588,588000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-132-20220312-19:32:22-6888,120,12,TARPNetwork.node[17].app[0],NaN,NaN,317,317000,317,900,900,900000
RandomWaypointMobility-SPD-B-132-20220312-19:32:22-6888,120,12,TARPNetwork.node[22].app[0],650,650000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-144-20220312-19:34:50-6888,120,24,TARPNetwork.node[17].app[0],NaN,NaN,309,309000,309,900,900,900000
RandomWaypointMobility-SPD-B-138-20220312-19:33:36-6888,120,18,TARPNetwork.node[17].app[0],NaN,NaN,404,404000,404,900,900,900000
RandomWaypointMobility-SPD-B-121-20220312-19:30:11-6888,120,1,TARPNetwork.node[17].app[0],NaN,NaN,226,226000,226,900,900,900000
RandomWaypointMobility-SPD-B-121-20220312-19:30:11-6888,120,1,TARPNetwork.node[22].app[0],397,397000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-144-20220312-19:34:50-6888,120,24,TARPNetwork.node[22].app[0],535,535000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-124-20220312-19:30:47-6888,120,4,TARPNetwork.node[22].app[0],450,450000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-124-20220312-19:30:47-6888,120,4,TARPNetwork.node[17].app[0],NaN,NaN,293,293000,293,900,900,900000
RandomWaypointMobility-SPD-B-139-20220312-19:33:48-6888,120,19,TARPNetwork.node[17].app[0],NaN,NaN,146,146000,146,900,900,900000
RandomWaypointMobility-SPD-B-149-20220312-19:35:59-6888,120,29,TARPNetwork.node[22].app[0],390,390000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-149-20220312-19:35:59-6888,120,29,TARPNetwork.node[17].app[0],NaN,NaN,196,196000,196,900,900,900000
RandomWaypointMobility-SPD-B-139-20220312-19:33:48-6888,120,19,TARPNetwork.node[22].app[0],439,439000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-131-20220312-19:32:09-6888,120,11,TARPNetwork.node[22].app[0],549,549000,NaN,NaN,NaN,NaN,NaN,NaN
