run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-47-20211203-22:54:34-13188,50,17,TARPNetwork.node[17].app[0],NaN,NaN,664,664000,664,900,900,900000
RandomWaypointMobility-DD-39-20211203-22:32:31-13188,50,9,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-47-20211203-22:54:34-13188,50,17,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-46-20211203-22:51:52-13188,50,16,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-39-20211203-22:32:31-13188,50,9,TARPNetwork.node[17].app[0],NaN,NaN,711,711000,711,900,900,900000
RandomWaypointMobility-DD-49-20211203-23:00:14-13188,50,19,TARPNetwork.node[17].app[0],NaN,NaN,629,629000,629,900,900,900000
RandomWaypointMobility-DD-51-20211203-23:05:35-13188,50,21,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-51-20211203-23:05:35-13188,50,21,TARPNetwork.node[17].app[0],NaN,NaN,679,679000,679,900,900,900000
RandomWaypointMobility-DD-52-20211203-23:08:24-13188,50,22,TARPNetwork.node[22].app[0],884,884000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-52-20211203-23:08:24-13188,50,22,TARPNetwork.node[17].app[0],NaN,NaN,677,677000,677,900,900,900000
RandomWaypointMobility-DD-57-20211203-23:22:00-13188,50,27,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-40-20211203-22:35:33-13188,50,10,TARPNetwork.node[17].app[0],NaN,NaN,643,643000,643,900,900,900000
RandomWaypointMobility-DD-30-20211203-22:08:40-13188,50,0,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-30-20211203-22:08:40-13188,50,0,TARPNetwork.node[17].app[0],NaN,NaN,593,593000,593,900,900,900000
RandomWaypointMobility-DD-46-20211203-22:51:52-13188,50,16,TARPNetwork.node[17].app[0],NaN,NaN,645,645000,645,900,900,900000
RandomWaypointMobility-DD-49-20211203-23:00:14-13188,50,19,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-31-20211203-22:11:07-13188,50,1,TARPNetwork.node[22].app[0],893,893000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-31-20211203-22:11:07-13188,50,1,TARPNetwork.node[17].app[0],NaN,NaN,699,699000,699,900,900,900000
RandomWaypointMobility-DD-48-20211203-22:57:26-13188,50,18,TARPNetwork.node[17].app[0],NaN,NaN,627,627000,627,900,900,900000
