run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-A-25-20211204-13:08:03-3136,0,25,TARPNetwork.node[17].app[0],NaN,NaN,468,468000,468,900,900,900000
RandomWaypointMobility-SPD-A-7-20211204-12:53:20-3136,0,7,TARPNetwork.node[17].app[0],NaN,NaN,430,430000,430,900,900,900000
RandomWaypointMobility-SPD-A-25-20211204-13:08:03-3136,0,25,TARPNetwork.node[22].app[0],741,741000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-14-20211204-12:58:49-3136,0,14,TARPNetwork.node[17].app[0],NaN,NaN,529,529000,529,900,900,900000
RandomWaypointMobility-SPD-A-14-20211204-12:58:49-3136,0,14,TARPNetwork.node[22].app[0],844,844000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-19-20211204-13:03:01-3136,0,19,TARPNetwork.node[17].app[0],NaN,NaN,406,406000,406,900,900,900000
RandomWaypointMobility-SPD-A-13-20211204-12:58:10-3136,0,13,TARPNetwork.node[22].app[0],849,849000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-19-20211204-13:03:01-3136,0,19,TARPNetwork.node[22].app[0],809,809000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-1-20211204-12:48:19-3136,0,1,TARPNetwork.node[22].app[0],777,777000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-7-20211204-12:53:20-3136,0,7,TARPNetwork.node[22].app[0],658,658000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-4-20211204-12:50:46-3136,0,4,TARPNetwork.node[17].app[0],NaN,NaN,447,447000,447,900,900,900000
RandomWaypointMobility-SPD-A-11-20211204-12:56:26-3136,0,11,TARPNetwork.node[17].app[0],NaN,NaN,437,437000,437,900,900,900000
RandomWaypointMobility-SPD-A-11-20211204-12:56:26-3136,0,11,TARPNetwork.node[22].app[0],848,848000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-4-20211204-12:50:46-3136,0,4,TARPNetwork.node[22].app[0],867,867000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-21-20211204-13:04:27-3136,0,21,TARPNetwork.node[22].app[0],736,736000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-21-20211204-13:04:27-3136,0,21,TARPNetwork.node[17].app[0],NaN,NaN,474,474000,474,900,900,900000
RandomWaypointMobility-SPD-A-29-20211204-13:11:22-3136,0,29,TARPNetwork.node[17].app[0],NaN,NaN,520,520000,520,900,900,900000
RandomWaypointMobility-SPD-A-1-20211204-12:48:19-3136,0,1,TARPNetwork.node[17].app[0],NaN,NaN,377,377000,377,900,900,900000
RandomWaypointMobility-SPD-A-13-20211204-12:58:10-3136,0,13,TARPNetwork.node[17].app[0],NaN,NaN,531,531000,531,900,900,900000
RandomWaypointMobility-SPD-A-29-20211204-13:11:22-3136,0,29,TARPNetwork.node[22].app[0],809,809000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-23-20211204-13:06:14-3136,0,23,TARPNetwork.node[22].app[0],808,808000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-8-20211204-12:53:54-3136,0,8,TARPNetwork.node[17].app[0],NaN,NaN,606,606000,606,900,900,900000
RandomWaypointMobility-SPD-A-8-20211204-12:53:54-3136,0,8,TARPNetwork.node[22].app[0],829,829000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-23-20211204-13:06:14-3136,0,23,TARPNetwork.node[17].app[0],NaN,NaN,571,571000,571,900,900,900000
RandomWaypointMobility-SPD-A-10-20211204-12:55:37-3136,0,10,TARPNetwork.node[22].app[0],795,795000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-24-20211204-13:07:10-3136,0,24,TARPNetwork.node[17].app[0],NaN,NaN,488,488000,488,900,900,900000
RandomWaypointMobility-SPD-A-16-20211204-13:00:32-3136,0,16,TARPNetwork.node[17].app[0],NaN,NaN,519,519000,519,900,900,900000
RandomWaypointMobility-SPD-A-16-20211204-13:00:32-3136,0,16,TARPNetwork.node[22].app[0],858,858000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-10-20211204-12:55:37-3136,0,10,TARPNetwork.node[17].app[0],NaN,NaN,588,588000,588,900,900,900000
RandomWaypointMobility-SPD-A-24-20211204-13:07:10-3136,0,24,TARPNetwork.node[22].app[0],718,718000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-6-20211204-12:52:30-3136,0,6,TARPNetwork.node[17].app[0],NaN,NaN,482,482000,482,900,900,900000
RandomWaypointMobility-SPD-A-26-20211204-13:09:00-3136,0,26,TARPNetwork.node[17].app[0],NaN,NaN,543,543000,543,900,900,900000
RandomWaypointMobility-SPD-A-26-20211204-13:09:00-3136,0,26,TARPNetwork.node[22].app[0],886,886000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-6-20211204-12:52:30-3136,0,6,TARPNetwork.node[22].app[0],749,749000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-17-20211204-13:01:00-3136,0,17,TARPNetwork.node[17].app[0],NaN,NaN,432,432000,432,900,900,900000
RandomWaypointMobility-SPD-A-17-20211204-13:01:00-3136,0,17,TARPNetwork.node[22].app[0],761,761000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-9-20211204-12:54:39-3136,0,9,TARPNetwork.node[22].app[0],861,861000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-18-20211204-13:02:04-3136,0,18,TARPNetwork.node[17].app[0],NaN,NaN,456,456000,456,900,900,900000
RandomWaypointMobility-SPD-A-28-20211204-13:10:38-3136,0,28,TARPNetwork.node[17].app[0],NaN,NaN,628,628000,628,900,900,900000
RandomWaypointMobility-SPD-A-28-20211204-13:10:38-3136,0,28,TARPNetwork.node[22].app[0],885,885000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-18-20211204-13:02:04-3136,0,18,TARPNetwork.node[22].app[0],792,792000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-22-20211204-13:05:21-3136,0,22,TARPNetwork.node[17].app[0],NaN,NaN,562,562000,562,900,900,900000
RandomWaypointMobility-SPD-A-12-20211204-12:57:25-3136,0,12,TARPNetwork.node[17].app[0],NaN,NaN,489,489000,489,900,900,900000
RandomWaypointMobility-SPD-A-12-20211204-12:57:25-3136,0,12,TARPNetwork.node[22].app[0],777,777000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-15-20211204-12:59:37-3136,0,15,TARPNetwork.node[17].app[0],NaN,NaN,547,547000,547,900,900,900000
RandomWaypointMobility-SPD-A-27-20211204-13:09:45-3136,0,27,TARPNetwork.node[22].app[0],884,884000,NaN,NaN,NaN,NaN,NaN,NaN
