run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-B-18-20211204-16:04:32-1620,300,18,TARPNetwork.node[22].app[0],829,829000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-11-20211204-16:16:45-19648,300,11,TARPNetwork.node[17].app[0],NaN,NaN,587,587000,587,900,900,900000
RandomWaypointMobility-SPD-B-18-20211204-16:04:32-1620,300,18,TARPNetwork.node[17].app[0],NaN,NaN,622,622000,622,900,900,900000
RandomWaypointMobility-SPD-B-11-20211204-16:16:45-19648,300,11,TARPNetwork.node[22].app[0],885,885000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-25-20211204-16:14:15-1620,300,25,TARPNetwork.node[17].app[0],NaN,NaN,759,759000,759,900,900,900000
RandomWaypointMobility-SPD-B-25-20211204-16:14:15-1620,300,25,TARPNetwork.node[22].app[0],898,898000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-5-20211204-16:07:53-19648,300,5,TARPNetwork.node[17].app[0],NaN,NaN,653,653000,653,900,900,900000
RandomWaypointMobility-SPD-B-1-20211204-16:02:05-19648,300,1,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-3-20211204-16:04:49-19648,300,3,TARPNetwork.node[17].app[0],NaN,NaN,396,396000,396,900,900,900000
RandomWaypointMobility-SPD-B-7-20211204-16:11:15-19648,300,7,TARPNetwork.node[22].app[0],896,896000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-3-20211204-16:04:49-19648,300,3,TARPNetwork.node[22].app[0],875,875000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-13-20211204-16:20:03-19648,300,13,TARPNetwork.node[17].app[0],NaN,NaN,542,542000,542,900,900,900000
