run,PauseTime,repetition,Module,nbDataPacketsForwarded
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[37].generic.np,693
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[36].generic.np,696
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[35].generic.np,263
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[34].generic.np,505
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[52].generic.np,508
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[53].generic.np,522
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[54].generic.np,650
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[55].generic.np,507
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[56].generic.np,453
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[57].generic.np,324
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[58].generic.np,532
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[59].generic.np,558
RandomWaypointMobility-SPD-A-1-20211130-20:02:26-15376,0,1,TARPNetwork.node[59].generic.np,576
RandomWaypointMobility-SPD-A-1-20211130-20:02:26-15376,0,1,TARPNetwork.node[58].generic.np,593
RandomWaypointMobility-SPD-A-1-20211130-20:02:26-15376,0,1,TARPNetwork.node[57].generic.np,541
RandomWaypointMobility-SPD-A-1-20211130-20:02:26-15376,0,1,TARPNetwork.node[56].generic.np,648
RandomWaypointMobility-SPD-A-1-20211130-20:02:26-15376,0,1,TARPNetwork.node[55].generic.np,825
RandomWaypointMobility-SPD-A-1-20211130-20:02:26-15376,0,1,TARPNetwork.node[54].generic.np,610
RandomWaypointMobility-SPD-A-1-20211130-20:02:26-15376,0,1,TARPNetwork.node[53].generic.np,647
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[9].generic.np,471
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[16].generic.np,428
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[15].generic.np,454
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[14].generic.np,321
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[13].generic.np,545
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[12].generic.np,365
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[11].generic.np,421
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[10].generic.np,421
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[18].generic.np,525
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[8].generic.np,634
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[7].generic.np,332
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[6].generic.np,373
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[5].generic.np,366
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[4].generic.np,232
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[3].generic.np,372
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[2].generic.np,281
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[4].generic.np,543
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[19].generic.np,480
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[20].generic.np,304
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[21].generic.np,295
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[23].generic.np,367
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[24].generic.np,284
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[25].generic.np,536
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[26].generic.np,486
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[27].generic.np,493
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[28].generic.np,357
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[29].generic.np,508
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[30].generic.np,530
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[31].generic.np,713
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[32].generic.np,378
RandomWaypointMobility-SPD-A-14-20211130-20:07:57-15376,0,14,TARPNetwork.node[33].generic.np,385
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[34].generic.np,467
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[26].generic.np,487
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[27].generic.np,775
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[28].generic.np,492
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[29].generic.np,709
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[30].generic.np,550
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[31].generic.np,925
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[32].generic.np,764
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[33].generic.np,558
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[25].generic.np,856
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[35].generic.np,372
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[36].generic.np,511
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[37].generic.np,668
