run,PauseTime,repetition,Module,nbDataPacketsForwarded
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[45].generic.np,618
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[46].generic.np,548
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[47].generic.np,908
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[48].generic.np,472
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[49].generic.np,485
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[50].generic.np,425
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[51].generic.np,948
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[52].generic.np,1047
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[36].generic.np,353
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[53].generic.np,585
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[44].generic.np,452
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[43].generic.np,815
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[42].generic.np,805
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[41].generic.np,904
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[40].generic.np,475
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[39].generic.np,806
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[38].generic.np,789
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[37].generic.np,525
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[35].generic.np,629
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[9].generic.np,670
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[29].generic.np,611
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[1].generic.np,602
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[2].generic.np,889
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[3].generic.np,457
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[4].generic.np,654
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[5].generic.np,668
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[6].generic.np,772
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[7].generic.np,609
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[8].generic.np,675
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[54].generic.np,720
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[10].generic.np,480
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[11].generic.np,465
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[12].generic.np,657
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[13].generic.np,811
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[14].generic.np,363
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[57].generic.np,665
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[56].generic.np,849
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[55].generic.np,605
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[56].generic.np,821
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[33].generic.np,578
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[34].generic.np,553
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[0].generic.np,692
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[35].generic.np,485
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[36].generic.np,493
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[37].generic.np,744
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[38].generic.np,549
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[39].generic.np,979
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[40].generic.np,386
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[41].generic.np,551
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[42].generic.np,534
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[57].generic.np,807
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[32].generic.np,698
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[55].generic.np,621
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[54].generic.np,479
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[53].generic.np,605
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[52].generic.np,445
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[51].generic.np,521
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[50].generic.np,374
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[49].generic.np,441
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[48].generic.np,380
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[47].generic.np,616
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[46].generic.np,364
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[45].generic.np,649
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[44].generic.np,427
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[19].generic.np,676
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[34].generic.np,547
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[33].generic.np,850
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[32].generic.np,658
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[31].generic.np,623
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[30].generic.np,777
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[0].generic.np,612
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[59].generic.np,355
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[58].generic.np,943
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[15].generic.np,405
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[16].generic.np,479
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[18].generic.np,422
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[43].generic.np,642
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[20].generic.np,638
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[21].generic.np,597
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[23].generic.np,434
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[24].generic.np,779
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[25].generic.np,733
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[26].generic.np,400
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[27].generic.np,626
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[28].generic.np,457
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[29].generic.np,535
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[30].generic.np,336
RandomWaypointMobility-SPD-B-32-20211130-20:23:06-15936,50,2,TARPNetwork.node[31].generic.np,389
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[4].generic.np,945
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[6].generic.np,596
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[5].generic.np,670
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[4].generic.np,664
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[3].generic.np,1040
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[2].generic.np,761
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[1].generic.np,855
RandomWaypointMobility-SPD-B-41-20211130-20:28:19-15936,50,11,TARPNetwork.node[59].generic.np,792
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[0].generic.np,992
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[1].generic.np,1234
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[2].generic.np,728
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[3].generic.np,667
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[7].generic.np,916
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[5].generic.np,852
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[6].generic.np,217
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[7].generic.np,697
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[8].generic.np,746
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[9].generic.np,1141
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[10].generic.np,639
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[11].generic.np,498
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[12].generic.np,606
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[13].generic.np,1213
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[14].generic.np,676
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[18].generic.np,664
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[28].generic.np,330
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[27].generic.np,563
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[26].generic.np,869
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[25].generic.np,596
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[24].generic.np,707
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[23].generic.np,809
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[21].generic.np,843
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[20].generic.np,330
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[19].generic.np,610
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[15].generic.np,843
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[16].generic.np,853
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[15].generic.np,854
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[14].generic.np,735
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[13].generic.np,290
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[12].generic.np,672
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[11].generic.np,609
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[10].generic.np,652
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[9].generic.np,776
RandomWaypointMobility-SPD-B-30-20211130-20:21:53-15936,50,0,TARPNetwork.node[8].generic.np,648
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[49].generic.np,719
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[38].generic.np,883
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[39].generic.np,873
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[40].generic.np,700
RandomWaypointMobility-SPD-B-48-20211130-20:33:25-15936,50,18,TARPNetwork.node[41].generic.np,784
