run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-B-99-20220228-13:42:15-10048,90,9,TARPNetwork.node[22].app[0],856,856000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-92-20220228-13:38:31-10048,90,2,TARPNetwork.node[22].app[0],709,709000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-92-20220228-13:38:31-10048,90,2,TARPNetwork.node[17].app[0],NaN,NaN,490,490000,490,900,900,900000
RandomWaypointMobility-SPD-B-99-20220228-13:42:15-10048,90,9,TARPNetwork.node[17].app[0],NaN,NaN,474,474000,474,900,900,900000
RandomWaypointMobility-SPD-B-114-20220228-13:49:28-10048,90,24,TARPNetwork.node[22].app[0],700,700000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-100-20220228-13:42:46-10048,90,10,TARPNetwork.node[22].app[0],688,688000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-112-20220228-13:48:36-10048,90,22,TARPNetwork.node[22].app[0],506,506000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-112-20220228-13:48:36-10048,90,22,TARPNetwork.node[17].app[0],NaN,NaN,387,387000,387,900,900,900000
RandomWaypointMobility-SPD-B-100-20220228-13:42:46-10048,90,10,TARPNetwork.node[17].app[0],NaN,NaN,375,375000,375,900,900,900000
RandomWaypointMobility-SPD-B-96-20220228-13:40:38-10048,90,6,TARPNetwork.node[22].app[0],716,716000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-117-20220228-13:50:43-10048,90,27,TARPNetwork.node[17].app[0],NaN,NaN,541,541000,541,900,900,900000
RandomWaypointMobility-SPD-B-101-20220228-13:43:16-10048,90,11,TARPNetwork.node[17].app[0],NaN,NaN,360,360000,360,900,900,900000
RandomWaypointMobility-SPD-B-101-20220228-13:43:16-10048,90,11,TARPNetwork.node[22].app[0],770,770000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-116-20220228-13:50:20-10048,90,26,TARPNetwork.node[17].app[0],NaN,NaN,498,498000,498,900,900,900000
RandomWaypointMobility-SPD-B-117-20220228-13:50:43-10048,90,27,TARPNetwork.node[22].app[0],758,758000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-91-20220228-13:38:00-10048,90,1,TARPNetwork.node[17].app[0],NaN,NaN,421,421000,421,900,900,900000
RandomWaypointMobility-SPD-B-105-20220228-13:45:08-10048,90,15,TARPNetwork.node[17].app[0],NaN,NaN,460,460000,460,900,900,900000
