run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-B-8-20220228-13:42:04-28456,0,8,TARPNetwork.node[17].app[0],NaN,NaN,422,422000,422,900,900,900000
RandomWaypointMobility-SPD-B-19-20220228-13:48:34-28456,0,19,TARPNetwork.node[17].app[0],NaN,NaN,470,470000,470,900,900,900000
RandomWaypointMobility-SPD-B-8-20220228-13:42:04-28456,0,8,TARPNetwork.node[22].app[0],733,733000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[22].app[0],713,713000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[17].app[0],NaN,NaN,484,484000,484,900,900,900000
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[17].app[0],NaN,NaN,362,362000,362,900,900,900000
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[17].app[0],NaN,NaN,420,420000,420,900,900,900000
RandomWaypointMobility-SPD-B-20-20220228-13:49:08-28456,0,20,TARPNetwork.node[17].app[0],NaN,NaN,414,414000,414,900,900,900000
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[22].app[0],677,677000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-19-20220228-13:48:34-28456,0,19,TARPNetwork.node[22].app[0],665,665000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-7-20220228-13:41:32-28456,0,7,TARPNetwork.node[17].app[0],NaN,NaN,423,423000,423,900,900,900000
RandomWaypointMobility-SPD-B-20-20220228-13:49:08-28456,0,20,TARPNetwork.node[22].app[0],713,713000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-7-20220228-13:41:32-28456,0,7,TARPNetwork.node[22].app[0],732,732000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-29-20220228-13:54:02-28456,0,29,TARPNetwork.node[17].app[0],NaN,NaN,424,424000,424,900,900,900000
RandomWaypointMobility-SPD-B-28-20220228-13:53:33-28456,0,28,TARPNetwork.node[17].app[0],NaN,NaN,487,487000,487,900,900,900000
