run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-0-8-20211009-16:34:55-15080,300,8,TARPNetwork.node[17].app[0],NaN,NaN,692,692000,692,900,900,900000
RandomWaypointMobility-SPD-0-20-20211009-16:32:32-21732,300,20,TARPNetwork.node[17].app[0],NaN,NaN,573,573000,573,900,900,900000
RandomWaypointMobility-SPD-0-20-20211009-16:32:32-21732,300,20,TARPNetwork.node[22].app[0],895,895000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-8-20211009-16:34:55-15080,300,8,TARPNetwork.node[22].app[0],891,891000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-21-20211009-16:33:03-21732,300,21,TARPNetwork.node[22].app[0],878,878000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-21-20211009-16:33:03-21732,300,21,TARPNetwork.node[17].app[0],NaN,NaN,822,822000,822,900,900,900000
RandomWaypointMobility-SPD-0-9-20211009-16:35:41-15080,300,9,TARPNetwork.node[22].app[0],868,868000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-10-20211009-16:36:19-15080,300,10,TARPNetwork.node[22].app[0],696,696000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-10-20211009-16:36:19-15080,300,10,TARPNetwork.node[17].app[0],NaN,NaN,462,462000,462,900,900,900000
RandomWaypointMobility-SPD-0-9-20211009-16:35:41-15080,300,9,TARPNetwork.node[17].app[0],NaN,NaN,545,545000,545,900,900,900000
RandomWaypointMobility-SPD-0-23-20211009-16:34:20-21732,300,23,TARPNetwork.node[17].app[0],NaN,NaN,640,640000,640,900,900,900000
RandomWaypointMobility-SPD-0-22-20211009-16:33:49-21732,300,22,TARPNetwork.node[22].app[0],655,655000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-6-20211009-16:33:35-15080,300,6,TARPNetwork.node[17].app[0],NaN,NaN,459,459000,459,900,900,900000
RandomWaypointMobility-SPD-0-23-20211009-16:34:20-21732,300,23,TARPNetwork.node[22].app[0],849,849000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-22-20211009-16:33:49-21732,300,22,TARPNetwork.node[17].app[0],NaN,NaN,434,434000,434,900,900,900000
RandomWaypointMobility-SPD-0-6-20211009-16:33:35-15080,300,6,TARPNetwork.node[22].app[0],787,787000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-7-20211009-16:34:13-15080,300,7,TARPNetwork.node[17].app[0],NaN,NaN,584,584000,584,900,900,900000
RandomWaypointMobility-SPD-0-7-20211009-16:34:13-15080,300,7,TARPNetwork.node[22].app[0],715,715000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-19-20211009-16:31:55-21732,300,19,TARPNetwork.node[22].app[0],469,469000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-13-20211009-16:38:00-15080,300,13,TARPNetwork.node[17].app[0],NaN,NaN,477,477000,477,900,900,900000
RandomWaypointMobility-SPD-0-16-20211009-16:30:11-21732,300,16,TARPNetwork.node[17].app[0],NaN,NaN,489,489000,489,900,900,900000
RandomWaypointMobility-SPD-0-13-20211009-16:38:00-15080,300,13,TARPNetwork.node[22].app[0],586,586000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-16-20211009-16:30:11-21732,300,16,TARPNetwork.node[22].app[0],591,591000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-17-20211009-16:30:45-21732,300,17,TARPNetwork.node[17].app[0],NaN,NaN,577,577000,577,900,900,900000
RandomWaypointMobility-SPD-0-14-20211009-16:38:23-15080,300,14,TARPNetwork.node[22].app[0],884,884000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-15-20211009-16:29:28-21732,300,15,TARPNetwork.node[22].app[0],819,819000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-15-20211009-16:29:28-21732,300,15,TARPNetwork.node[17].app[0],NaN,NaN,556,556000,556,900,900,900000
RandomWaypointMobility-SPD-0-14-20211009-16:38:23-15080,300,14,TARPNetwork.node[17].app[0],NaN,NaN,799,799000,799,900,900,900000
RandomWaypointMobility-SPD-0-11-20211009-16:36:50-15080,300,11,TARPNetwork.node[17].app[0],NaN,NaN,683,683000,683,900,900,900000
RandomWaypointMobility-SPD-0-18-20211009-16:31:25-21732,300,18,TARPNetwork.node[22].app[0],856,856000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-11-20211009-16:36:50-15080,300,11,TARPNetwork.node[22].app[0],826,826000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-18-20211009-16:31:25-21732,300,18,TARPNetwork.node[17].app[0],NaN,NaN,722,722000,722,900,900,900000
RandomWaypointMobility-SPD-0-19-20211009-16:31:55-21732,300,19,TARPNetwork.node[17].app[0],NaN,NaN,300,300000,300,900,900,900000
RandomWaypointMobility-SPD-0-12-20211009-16:37:18-15080,300,12,TARPNetwork.node[17].app[0],NaN,NaN,670,670000,670,900,900,900000
RandomWaypointMobility-SPD-0-17-20211009-16:30:45-21732,300,17,TARPNetwork.node[22].app[0],739,739000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-12-20211009-16:37:18-15080,300,12,TARPNetwork.node[22].app[0],880,880000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-29-20211009-16:38:10-21732,300,29,TARPNetwork.node[22].app[0],853,853000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-27-20211009-16:36:57-21732,300,27,TARPNetwork.node[22].app[0],832,832000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-2-20211009-16:30:52-15080,300,2,TARPNetwork.node[17].app[0],NaN,NaN,555,555000,555,900,900,900000
RandomWaypointMobility-SPD-0-28-20211009-16:37:36-21732,300,28,TARPNetwork.node[17].app[0],NaN,NaN,679,679000,679,900,900,900000
RandomWaypointMobility-SPD-0-1-20211009-16:30:07-15080,300,1,TARPNetwork.node[17].app[0],NaN,NaN,650,650000,650,900,900,900000
