run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-B-40-20211009-16:22:32-21000,600,10,TARPNetwork.node[17].app[0],NaN,NaN,726,726000,726,900,900,900000
RandomWaypointMobility-SPD-B-59-20211009-16:24:54-17740,600,29,TARPNetwork.node[17].app[0],NaN,NaN,701,701000,701,900,900,900000
RandomWaypointMobility-SPD-B-48-20211009-16:18:07-17740,600,18,TARPNetwork.node[17].app[0],NaN,NaN,836,836000,836,900,900,900000
RandomWaypointMobility-SPD-B-48-20211009-16:18:07-17740,600,18,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-40-20211009-16:22:32-21000,600,10,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-57-20211009-16:23:14-17740,600,27,TARPNetwork.node[17].app[0],NaN,NaN,644,644000,644,900,900,900000
RandomWaypointMobility-SPD-B-33-20211009-16:17:49-21000,600,3,TARPNetwork.node[17].app[0],NaN,NaN,774,774000,774,900,900,900000
RandomWaypointMobility-SPD-B-59-20211009-16:24:54-17740,600,29,TARPNetwork.node[22].app[0],823,823000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-33-20211009-16:17:49-21000,600,3,TARPNetwork.node[22].app[0],867,867000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-58-20211009-16:24:11-17740,600,28,TARPNetwork.node[17].app[0],NaN,NaN,758,758000,758,900,900,900000
RandomWaypointMobility-SPD-B-30-20211009-16:15:36-21000,600,0,TARPNetwork.node[17].app[0],NaN,NaN,692,692000,692,900,900,900000
RandomWaypointMobility-SPD-B-47-20211009-16:17:09-17740,600,17,TARPNetwork.node[17].app[0],NaN,NaN,749,749000,749,900,900,900000
RandomWaypointMobility-SPD-B-50-20211009-16:19:20-17740,600,20,TARPNetwork.node[17].app[0],NaN,NaN,746,746000,746,900,900,900000
RandomWaypointMobility-SPD-B-32-20211009-16:17:04-21000,600,2,TARPNetwork.node[22].app[0],893,893000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-30-20211009-16:15:36-21000,600,0,TARPNetwork.node[22].app[0],834,834000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-47-20211009-16:17:09-17740,600,17,TARPNetwork.node[22].app[0],877,877000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-57-20211009-16:23:14-17740,600,27,TARPNetwork.node[22].app[0],842,842000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-34-20211009-16:18:42-21000,600,4,TARPNetwork.node[17].app[0],NaN,NaN,678,678000,678,900,900,900000
RandomWaypointMobility-SPD-B-34-20211009-16:18:42-21000,600,4,TARPNetwork.node[22].app[0],784,784000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-58-20211009-16:24:11-17740,600,28,TARPNetwork.node[22].app[0],845,845000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-49-20211009-16:18:51-17740,600,19,TARPNetwork.node[17].app[0],NaN,NaN,737,737000,737,900,900,900000
RandomWaypointMobility-SPD-B-45-20211009-16:15:36-17740,600,15,TARPNetwork.node[17].app[0],NaN,NaN,619,619000,619,900,900,900000
RandomWaypointMobility-SPD-B-56-20211009-16:22:37-17740,600,26,TARPNetwork.node[17].app[0],NaN,NaN,727,727000,727,900,900,900000
RandomWaypointMobility-SPD-B-49-20211009-16:18:51-17740,600,19,TARPNetwork.node[22].app[0],887,887000,NaN,NaN,NaN,NaN,NaN,NaN
