run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-0-51-20211009-16:50:42-12324,50,21,TARPNetwork.node[17].app[0],NaN,NaN,153,153000,153,900,900,900000
RandomWaypointMobility-SPD-0-39-20211009-16:51:30-16460,50,9,TARPNetwork.node[17].app[0],NaN,NaN,285,285000,285,900,900,900000
RandomWaypointMobility-SPD-0-51-20211009-16:50:42-12324,50,21,TARPNetwork.node[22].app[0],499,499000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-37-20211009-16:50:49-16460,50,7,TARPNetwork.node[22].app[0],492,492000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-37-20211009-16:50:49-16460,50,7,TARPNetwork.node[17].app[0],NaN,NaN,212,212000,212,900,900,900000
RandomWaypointMobility-SPD-0-54-20211009-16:51:39-12324,50,24,TARPNetwork.node[17].app[0],NaN,NaN,149,149000,149,900,900,900000
RandomWaypointMobility-SPD-0-54-20211009-16:51:39-12324,50,24,TARPNetwork.node[22].app[0],370,370000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-49-20211009-16:50:12-12324,50,19,TARPNetwork.node[22].app[0],366,366000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-49-20211009-16:50:12-12324,50,19,TARPNetwork.node[17].app[0],NaN,NaN,100,100000,100,900,900,900000
RandomWaypointMobility-SPD-0-57-20211009-16:52:33-12324,50,27,TARPNetwork.node[22].app[0],465,465000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-32-20211009-16:49:20-16460,50,2,TARPNetwork.node[22].app[0],453,453000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-40-20211009-16:51:50-16460,50,10,TARPNetwork.node[22].app[0],713,713000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-40-20211009-16:51:50-16460,50,10,TARPNetwork.node[17].app[0],NaN,NaN,224,224000,224,900,900,900000
RandomWaypointMobility-SPD-0-57-20211009-16:52:33-12324,50,27,TARPNetwork.node[17].app[0],NaN,NaN,186,186000,186,900,900,900000
RandomWaypointMobility-SPD-0-34-20211009-16:49:52-16460,50,4,TARPNetwork.node[17].app[0],NaN,NaN,238,238000,238,900,900,900000
RandomWaypointMobility-SPD-0-55-20211009-16:51:55-12324,50,25,TARPNetwork.node[17].app[0],NaN,NaN,212,212000,212,900,900,900000
RandomWaypointMobility-SPD-0-42-20211009-16:52:40-16460,50,12,TARPNetwork.node[17].app[0],NaN,NaN,173,173000,173,900,900,900000
RandomWaypointMobility-SPD-0-42-20211009-16:52:40-16460,50,12,TARPNetwork.node[22].app[0],304,304000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-55-20211009-16:51:55-12324,50,25,TARPNetwork.node[22].app[0],479,479000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-32-20211009-16:49:20-16460,50,2,TARPNetwork.node[17].app[0],NaN,NaN,280,280000,280,900,900,900000
RandomWaypointMobility-SPD-0-52-20211009-16:51:03-12324,50,22,TARPNetwork.node[17].app[0],NaN,NaN,263,263000,263,900,900,900000
RandomWaypointMobility-SPD-0-30-20211009-16:48:54-16460,50,0,TARPNetwork.node[22].app[0],309,309000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-30-20211009-16:48:54-16460,50,0,TARPNetwork.node[17].app[0],NaN,NaN,212,212000,212,900,900,900000
