run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-64-20211009-14:56:14-24756,900,4,TARPNetwork.node[17].app[0],NaN,NaN,841,841000,841,900,900,900000
RandomWaypointMobility-SPD-63-20211009-14:55:48-24756,900,3,TARPNetwork.node[22].app[0],850,850000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-63-20211009-14:55:48-24756,900,3,TARPNetwork.node[17].app[0],NaN,NaN,727,727000,727,900,900,900000
RandomWaypointMobility-SPD-62-20211009-14:55:29-24756,900,2,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-86-20211009-15:00:09-8064,900,26,TARPNetwork.node[17].app[0],NaN,NaN,774,774000,774,900,900,900000
RandomWaypointMobility-SPD-89-20211009-15:01:40-8064,900,29,TARPNetwork.node[17].app[0],NaN,NaN,792,792000,792,900,900,900000
RandomWaypointMobility-SPD-86-20211009-15:00:09-8064,900,26,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-64-20211009-14:56:14-24756,900,4,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-89-20211009-15:01:40-8064,900,29,TARPNetwork.node[22].app[0],875,875000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-73-20211009-14:59:48-24756,900,13,TARPNetwork.node[17].app[0],NaN,NaN,842,842000,842,900,900,900000
RandomWaypointMobility-SPD-66-20211009-14:57:15-24756,900,6,TARPNetwork.node[17].app[0],NaN,NaN,133,133000,133,900,900,900000
RandomWaypointMobility-SPD-66-20211009-14:57:15-24756,900,6,TARPNetwork.node[22].app[0],174,174000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-82-20211009-14:57:58-8064,900,22,TARPNetwork.node[17].app[0],NaN,NaN,709,709000,709,900,900,900000
RandomWaypointMobility-SPD-82-20211009-14:57:58-8064,900,22,TARPNetwork.node[22].app[0],832,832000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-68-20211009-14:57:57-24756,900,8,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-73-20211009-14:59:48-24756,900,13,TARPNetwork.node[22].app[0],873,873000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-68-20211009-14:57:57-24756,900,8,TARPNetwork.node[17].app[0],NaN,NaN,798,798000,798,900,900,900000
RandomWaypointMobility-SPD-75-20211009-14:54:42-8064,900,15,TARPNetwork.node[22].app[0],882,882000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-61-20211009-14:54:58-24756,900,1,TARPNetwork.node[17].app[0],NaN,NaN,183,183000,183,900,900,900000
RandomWaypointMobility-SPD-61-20211009-14:54:58-24756,900,1,TARPNetwork.node[22].app[0],892,892000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-75-20211009-14:54:42-8064,900,15,TARPNetwork.node[17].app[0],NaN,NaN,780,780000,780,900,900,900000
