run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-B-44-20211009-16:04:15-25548,50,14,TARPNetwork.node[17].app[0],NaN,NaN,589,589000,589,900,900,900000
RandomWaypointMobility-SPD-B-49-20211009-15:57:22-1632,50,19,TARPNetwork.node[22].app[0],793,793000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-53-20211009-16:00:11-1632,50,23,TARPNetwork.node[22].app[0],791,791000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-53-20211009-16:00:11-1632,50,23,TARPNetwork.node[17].app[0],NaN,NaN,527,527000,527,900,900,900000
RandomWaypointMobility-SPD-B-34-20211009-15:57:12-25548,50,4,TARPNetwork.node[17].app[0],NaN,NaN,558,558000,558,900,900,900000
RandomWaypointMobility-SPD-B-37-20211009-15:59:08-25548,50,7,TARPNetwork.node[17].app[0],NaN,NaN,522,522000,522,900,900,900000
RandomWaypointMobility-SPD-B-45-20211009-15:54:25-1632,50,15,TARPNetwork.node[22].app[0],694,694000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-45-20211009-15:54:25-1632,50,15,TARPNetwork.node[17].app[0],NaN,NaN,463,463000,463,900,900,900000
RandomWaypointMobility-SPD-B-44-20211009-16:04:15-25548,50,14,TARPNetwork.node[22].app[0],868,868000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-37-20211009-15:59:08-25548,50,7,TARPNetwork.node[22].app[0],728,728000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-42-20211009-16:02:42-25548,50,12,TARPNetwork.node[17].app[0],NaN,NaN,558,558000,558,900,900,900000
RandomWaypointMobility-SPD-B-35-20211009-15:57:48-25548,50,5,TARPNetwork.node[22].app[0],898,898000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-49-20211009-15:57:22-1632,50,19,TARPNetwork.node[17].app[0],NaN,NaN,492,492000,492,900,900,900000
RandomWaypointMobility-SPD-B-42-20211009-16:02:42-25548,50,12,TARPNetwork.node[22].app[0],878,878000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-54-20211009-16:00:53-1632,50,24,TARPNetwork.node[17].app[0],NaN,NaN,629,629000,629,900,900,900000
RandomWaypointMobility-SPD-B-36-20211009-15:58:27-25548,50,6,TARPNetwork.node[17].app[0],NaN,NaN,477,477000,477,900,900,900000
RandomWaypointMobility-SPD-B-35-20211009-15:57:48-25548,50,5,TARPNetwork.node[17].app[0],NaN,NaN,629,629000,629,900,900,900000
RandomWaypointMobility-SPD-B-41-20211009-16:01:56-25548,50,11,TARPNetwork.node[17].app[0],NaN,NaN,474,474000,474,900,900,900000
RandomWaypointMobility-SPD-B-36-20211009-15:58:27-25548,50,6,TARPNetwork.node[22].app[0],861,861000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-41-20211009-16:01:56-25548,50,11,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-54-20211009-16:00:53-1632,50,24,TARPNetwork.node[22].app[0],890,890000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-43-20211009-16:03:32-25548,50,13,TARPNetwork.node[17].app[0],NaN,NaN,573,573000,573,900,900,900000
RandomWaypointMobility-SPD-B-43-20211009-16:03:32-25548,50,13,TARPNetwork.node[22].app[0],862,862000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-38-20211009-15:59:45-25548,50,8,TARPNetwork.node[17].app[0],NaN,NaN,551,551000,551,900,900,900000
RandomWaypointMobility-SPD-B-38-20211009-15:59:45-25548,50,8,TARPNetwork.node[22].app[0],817,817000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-48-20211009-15:56:37-1632,50,18,TARPNetwork.node[17].app[0],NaN,NaN,604,604000,604,900,900,900000
