run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-56-20211009-14:45:30-19124,50,26,TARPNetwork.node[17].app[0],NaN,NaN,574,574000,574,900,900,900000
RandomWaypointMobility-SPD-46-20211009-14:40:35-19124,50,16,TARPNetwork.node[17].app[0],NaN,NaN,453,453000,453,900,900,900000
RandomWaypointMobility-SPD-30-20211009-14:40:09-19048,50,0,TARPNetwork.node[22].app[0],596,596000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-30-20211009-14:40:09-19048,50,0,TARPNetwork.node[17].app[0],NaN,NaN,328,328000,328,900,900,900000
RandomWaypointMobility-SPD-56-20211009-14:45:30-19124,50,26,TARPNetwork.node[22].app[0],760,760000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-42-20211009-14:45:56-19048,50,12,TARPNetwork.node[22].app[0],755,755000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-33-20211009-14:41:29-19048,50,3,TARPNetwork.node[17].app[0],NaN,NaN,475,475000,475,900,900,900000
RandomWaypointMobility-SPD-37-20211009-14:43:22-19048,50,7,TARPNetwork.node[17].app[0],NaN,NaN,413,413000,413,900,900,900000
RandomWaypointMobility-SPD-47-20211009-14:41:09-19124,50,17,TARPNetwork.node[22].app[0],866,866000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-47-20211009-14:41:09-19124,50,17,TARPNetwork.node[17].app[0],NaN,NaN,630,630000,630,900,900,900000
RandomWaypointMobility-SPD-46-20211009-14:40:35-19124,50,16,TARPNetwork.node[22].app[0],828,828000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-33-20211009-14:41:29-19048,50,3,TARPNetwork.node[22].app[0],843,843000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-59-20211009-14:46:59-19124,50,29,TARPNetwork.node[17].app[0],NaN,NaN,439,439000,439,900,900,900000
RandomWaypointMobility-SPD-53-20211009-14:43:59-19124,50,23,TARPNetwork.node[17].app[0],NaN,NaN,397,397000,397,900,900,900000
RandomWaypointMobility-SPD-59-20211009-14:46:59-19124,50,29,TARPNetwork.node[22].app[0],705,705000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-37-20211009-14:43:22-19048,50,7,TARPNetwork.node[22].app[0],699,699000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-43-20211009-14:46:27-19048,50,13,TARPNetwork.node[17].app[0],NaN,NaN,435,435000,435,900,900,900000
RandomWaypointMobility-SPD-41-20211009-14:45:26-19048,50,11,TARPNetwork.node[17].app[0],NaN,NaN,390,390000,390,900,900,900000
RandomWaypointMobility-SPD-43-20211009-14:46:27-19048,50,13,TARPNetwork.node[22].app[0],711,711000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-41-20211009-14:45:26-19048,50,11,TARPNetwork.node[22].app[0],866,866000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-53-20211009-14:43:59-19124,50,23,TARPNetwork.node[22].app[0],759,759000,NaN,NaN,NaN,NaN,NaN,NaN
