run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-45-20211009-14:54:42-8068,600,15,TARPNetwork.node[17].app[0],NaN,NaN,590,590000,590,900,900,900000
RandomWaypointMobility-SPD-36-20211009-14:57:18-2308,600,6,TARPNetwork.node[17].app[0],NaN,NaN,735,735000,735,900,900,900000
RandomWaypointMobility-SPD-34-20211009-14:56:28-2308,600,4,TARPNetwork.node[17].app[0],NaN,NaN,620,620000,620,900,900,900000
RandomWaypointMobility-SPD-45-20211009-14:54:42-8068,600,15,TARPNetwork.node[22].app[0],685,685000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-30-20211009-14:54:42-2308,600,0,TARPNetwork.node[17].app[0],NaN,NaN,93,93000,93,900,900,900000
RandomWaypointMobility-SPD-52-20211009-14:58:27-8068,600,22,TARPNetwork.node[17].app[0],NaN,NaN,83,83000,83,900,900,900000
RandomWaypointMobility-SPD-52-20211009-14:58:27-8068,600,22,TARPNetwork.node[22].app[0],175,175000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-30-20211009-14:54:42-2308,600,0,TARPNetwork.node[22].app[0],108,108000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-39-20211009-14:58:37-2308,600,9,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-51-20211009-14:58:09-8068,600,21,TARPNetwork.node[17].app[0],NaN,NaN,144,144000,144,900,900,900000
RandomWaypointMobility-SPD-55-20211009-14:59:30-8068,600,25,TARPNetwork.node[22].app[0],752,752000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-57-20211009-15:00:25-8068,600,27,TARPNetwork.node[22].app[0],797,797000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-57-20211009-15:00:25-8068,600,27,TARPNetwork.node[17].app[0],NaN,NaN,665,665000,665,900,900,900000
RandomWaypointMobility-SPD-55-20211009-14:59:30-8068,600,25,TARPNetwork.node[17].app[0],NaN,NaN,660,660000,660,900,900,900000
