run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-13-20211009-15:00:57-3452,300,13,TARPNetwork.node[17].app[0],NaN,NaN,413,413000,413,900,900,900000
RandomWaypointMobility-SPD-12-20211009-15:00:28-3452,300,12,TARPNetwork.node[22].app[0],826,826000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-9-20211009-14:59:15-3452,300,9,TARPNetwork.node[17].app[0],NaN,NaN,413,413000,413,900,900,900000
RandomWaypointMobility-SPD-20-20211009-14:57:10-24636,300,20,TARPNetwork.node[22].app[0],867,867000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-9-20211009-14:59:15-3452,300,9,TARPNetwork.node[22].app[0],782,782000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-19-20211009-14:56:43-24636,300,19,TARPNetwork.node[22].app[0],269,269000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-19-20211009-14:56:43-24636,300,19,TARPNetwork.node[17].app[0],NaN,NaN,192,192000,192,900,900,900000
RandomWaypointMobility-SPD-20-20211009-14:57:10-24636,300,20,TARPNetwork.node[17].app[0],NaN,NaN,555,555000,555,900,900,900000
RandomWaypointMobility-SPD-13-20211009-15:00:57-3452,300,13,TARPNetwork.node[22].app[0],491,491000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-5-20211009-14:57:09-3452,300,5,TARPNetwork.node[17].app[0],NaN,NaN,398,398000,398,900,900,900000
RandomWaypointMobility-SPD-5-20211009-14:57:09-3452,300,5,TARPNetwork.node[22].app[0],479,479000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-11-20211009-15:00:10-3452,300,11,TARPNetwork.node[22].app[0],802,802000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-12-20211009-15:00:28-3452,300,12,TARPNetwork.node[17].app[0],NaN,NaN,590,590000,590,900,900,900000
RandomWaypointMobility-SPD-16-20211009-14:55:20-24636,300,16,TARPNetwork.node[17].app[0],NaN,NaN,462,462000,462,900,900,900000
RandomWaypointMobility-SPD-11-20211009-15:00:10-3452,300,11,TARPNetwork.node[17].app[0],NaN,NaN,581,581000,581,900,900,900000
RandomWaypointMobility-SPD-6-20211009-14:57:38-3452,300,6,TARPNetwork.node[17].app[0],NaN,NaN,410,410000,410,900,900,900000
RandomWaypointMobility-SPD-22-20211009-14:58:03-24636,300,22,TARPNetwork.node[17].app[0],NaN,NaN,404,404000,404,900,900,900000
RandomWaypointMobility-SPD-10-20211009-14:59:45-3452,300,10,TARPNetwork.node[17].app[0],NaN,NaN,493,493000,493,900,900,900000
RandomWaypointMobility-SPD-10-20211009-14:59:45-3452,300,10,TARPNetwork.node[22].app[0],690,690000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-22-20211009-14:58:03-24636,300,22,TARPNetwork.node[22].app[0],593,593000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-29-20211009-15:01:17-24636,300,29,TARPNetwork.node[22].app[0],846,846000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-8-20211009-14:58:44-3452,300,8,TARPNetwork.node[17].app[0],NaN,NaN,677,677000,677,900,900,900000
RandomWaypointMobility-SPD-8-20211009-14:58:44-3452,300,8,TARPNetwork.node[22].app[0],842,842000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-1-20211009-14:55:12-3452,300,1,TARPNetwork.node[22].app[0],866,866000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-29-20211009-15:01:17-24636,300,29,TARPNetwork.node[17].app[0],NaN,NaN,697,697000,697,900,900,900000
RandomWaypointMobility-SPD-28-20211009-15:00:51-24636,300,28,TARPNetwork.node[17].app[0],NaN,NaN,580,580000,580,900,900,900000
RandomWaypointMobility-SPD-6-20211009-14:57:38-3452,300,6,TARPNetwork.node[22].app[0],794,794000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-16-20211009-14:55:20-24636,300,16,TARPNetwork.node[22].app[0],548,548000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-28-20211009-15:00:51-24636,300,28,TARPNetwork.node[22].app[0],720,720000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-1-20211009-14:55:12-3452,300,1,TARPNetwork.node[17].app[0],NaN,NaN,612,612000,612,900,900,900000
RandomWaypointMobility-SPD-15-20211009-14:54:42-24636,300,15,TARPNetwork.node[17].app[0],NaN,NaN,464,464000,464,900,900,900000
RandomWaypointMobility-SPD-25-20211009-14:59:27-24636,300,25,TARPNetwork.node[22].app[0],856,856000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-27-20211009-15:00:21-24636,300,27,TARPNetwork.node[22].app[0],880,880000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-24-20211009-14:58:55-24636,300,24,TARPNetwork.node[17].app[0],NaN,NaN,553,553000,553,900,900,900000
RandomWaypointMobility-SPD-3-20211009-14:56:11-3452,300,3,TARPNetwork.node[22].app[0],704,704000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-14-20211009-15:01:13-3452,300,14,TARPNetwork.node[22].app[0],802,802000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-25-20211009-14:59:27-24636,300,25,TARPNetwork.node[17].app[0],NaN,NaN,718,718000,718,900,900,900000
