run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-B-22-20211009-16:20:04-11484,300,22,TARPNetwork.node[17].app[0],NaN,NaN,434,434000,434,900,900,900000
RandomWaypointMobility-SPD-B-24-20211009-16:21:12-11484,300,24,TARPNetwork.node[17].app[0],NaN,NaN,534,534000,534,900,900,900000
RandomWaypointMobility-SPD-B-12-20211009-16:23:30-18640,300,12,TARPNetwork.node[17].app[0],NaN,NaN,670,670000,670,900,900,900000
RandomWaypointMobility-SPD-B-8-20211009-16:21:07-18640,300,8,TARPNetwork.node[17].app[0],NaN,NaN,692,692000,692,900,900,900000
RandomWaypointMobility-SPD-B-22-20211009-16:20:04-11484,300,22,TARPNetwork.node[22].app[0],655,655000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-6-20211009-16:19:48-18640,300,6,TARPNetwork.node[22].app[0],787,787000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-27-20211009-16:23:10-11484,300,27,TARPNetwork.node[17].app[0],NaN,NaN,575,575000,575,900,900,900000
RandomWaypointMobility-SPD-B-6-20211009-16:19:48-18640,300,6,TARPNetwork.node[17].app[0],NaN,NaN,459,459000,459,900,900,900000
RandomWaypointMobility-SPD-B-21-20211009-16:19:18-11484,300,21,TARPNetwork.node[17].app[0],NaN,NaN,822,822000,822,900,900,900000
RandomWaypointMobility-SPD-B-17-20211009-16:16:57-11484,300,17,TARPNetwork.node[17].app[0],NaN,NaN,577,577000,577,900,900,900000
RandomWaypointMobility-SPD-B-5-20211009-16:18:55-18640,300,5,TARPNetwork.node[17].app[0],NaN,NaN,695,695000,695,900,900,900000
RandomWaypointMobility-SPD-B-5-20211009-16:18:55-18640,300,5,TARPNetwork.node[22].app[0],872,872000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-8-20211009-16:21:07-18640,300,8,TARPNetwork.node[22].app[0],891,891000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-21-20211009-16:19:18-11484,300,21,TARPNetwork.node[22].app[0],878,878000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-15-20211009-16:15:36-11484,300,15,TARPNetwork.node[17].app[0],NaN,NaN,556,556000,556,900,900,900000
RandomWaypointMobility-SPD-B-12-20211009-16:23:30-18640,300,12,TARPNetwork.node[22].app[0],880,880000,NaN,NaN,NaN,NaN,NaN,NaN
