run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-0-42-20211009-16:37:32-17884,600,12,TARPNetwork.node[17].app[0],NaN,NaN,343,343000,343,900,900,900000
RandomWaypointMobility-SPD-0-30-20211009-16:29:28-17884,600,0,TARPNetwork.node[17].app[0],NaN,NaN,692,692000,692,900,900,900000
RandomWaypointMobility-SPD-0-41-20211009-16:37:03-17884,600,11,TARPNetwork.node[17].app[0],NaN,NaN,692,692000,692,900,900,900000
RandomWaypointMobility-SPD-0-31-20211009-16:30:22-17884,600,1,TARPNetwork.node[22].app[0],864,864000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-31-20211009-16:30:22-17884,600,1,TARPNetwork.node[17].app[0],NaN,NaN,702,702000,702,900,900,900000
RandomWaypointMobility-SPD-0-43-20211009-16:38:10-17884,600,13,TARPNetwork.node[17].app[0],NaN,NaN,731,731000,731,900,900,900000
RandomWaypointMobility-SPD-0-44-20211009-16:38:31-17884,600,14,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-44-20211009-16:38:31-17884,600,14,TARPNetwork.node[17].app[0],NaN,NaN,325,325000,325,900,900,900000
RandomWaypointMobility-SPD-0-30-20211009-16:29:28-17884,600,0,TARPNetwork.node[22].app[0],834,834000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-43-20211009-16:38:10-17884,600,13,TARPNetwork.node[22].app[0],824,824000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-42-20211009-16:37:32-17884,600,12,TARPNetwork.node[22].app[0],882,882000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-34-20211009-16:32:30-17884,600,4,TARPNetwork.node[17].app[0],NaN,NaN,678,678000,678,900,900,900000
RandomWaypointMobility-SPD-0-37-20211009-16:34:24-17884,600,7,TARPNetwork.node[17].app[0],NaN,NaN,752,752000,752,900,900,900000
RandomWaypointMobility-SPD-0-34-20211009-16:32:30-17884,600,4,TARPNetwork.node[22].app[0],784,784000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-37-20211009-16:34:24-17884,600,7,TARPNetwork.node[22].app[0],802,802000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-38-20211009-16:35:04-17884,600,8,TARPNetwork.node[22].app[0],868,868000,NaN,NaN,NaN,NaN,NaN,NaN
