run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-0-60-20211009-16:29:28-22456,900,0,TARPNetwork.node[17].app[0],NaN,NaN,829,829000,829,900,900,900000
RandomWaypointMobility-SPD-0-89-20211009-16:38:17-17152,900,29,TARPNetwork.node[22].app[0],897,897000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-74-20211009-16:37:27-22456,900,14,TARPNetwork.node[22].app[0],894,894000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-85-20211009-16:36:01-17152,900,25,TARPNetwork.node[17].app[0],NaN,NaN,154,154000,154,900,900,900000
RandomWaypointMobility-SPD-0-64-20211009-16:31:29-22456,900,4,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-60-20211009-16:29:28-22456,900,0,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-85-20211009-16:36:01-17152,900,25,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-84-20211009-16:35:22-17152,900,24,TARPNetwork.node[17].app[0],NaN,NaN,760,760000,760,900,900,900000
RandomWaypointMobility-SPD-0-65-20211009-16:32:04-22456,900,5,TARPNetwork.node[17].app[0],NaN,NaN,851,851000,851,900,900,900000
RandomWaypointMobility-SPD-0-65-20211009-16:32:04-22456,900,5,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-89-20211009-16:38:17-17152,900,29,TARPNetwork.node[17].app[0],NaN,NaN,817,817000,817,900,900,900000
RandomWaypointMobility-SPD-0-84-20211009-16:35:22-17152,900,24,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-62-20211009-16:30:29-22456,900,2,TARPNetwork.node[17].app[0],NaN,NaN,859,859000,859,900,900,900000
RandomWaypointMobility-SPD-0-61-20211009-16:29:49-22456,900,1,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-61-20211009-16:29:49-22456,900,1,TARPNetwork.node[17].app[0],NaN,NaN,134,134000,134,900,900,900000
RandomWaypointMobility-SPD-0-87-20211009-16:37:15-17152,900,27,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-62-20211009-16:30:29-22456,900,2,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-86-20211009-16:36:43-17152,900,26,TARPNetwork.node[17].app[0],NaN,NaN,847,847000,847,900,900,900000
RandomWaypointMobility-SPD-0-87-20211009-16:37:15-17152,900,27,TARPNetwork.node[17].app[0],NaN,NaN,862,862000,862,900,900,900000
RandomWaypointMobility-SPD-0-88-20211009-16:37:51-17152,900,28,TARPNetwork.node[22].app[0],155,155000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-88-20211009-16:37:51-17152,900,28,TARPNetwork.node[17].app[0],NaN,NaN,83,83000,83,900,900,900000
RandomWaypointMobility-SPD-0-63-20211009-16:30:51-22456,900,3,TARPNetwork.node[17].app[0],NaN,NaN,801,801000,801,900,900,900000
RandomWaypointMobility-SPD-0-64-20211009-16:31:29-22456,900,4,TARPNetwork.node[17].app[0],NaN,NaN,853,853000,853,900,900,900000
RandomWaypointMobility-SPD-0-63-20211009-16:30:51-22456,900,3,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-86-20211009-16:36:43-17152,900,26,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-77-20211009-16:30:32-17152,900,17,TARPNetwork.node[17].app[0],NaN,NaN,852,852000,852,900,900,900000
RandomWaypointMobility-SPD-0-71-20211009-16:35:49-22456,900,11,TARPNetwork.node[17].app[0],NaN,NaN,759,759000,759,900,900,900000
RandomWaypointMobility-SPD-0-71-20211009-16:35:49-22456,900,11,TARPNetwork.node[22].app[0],879,879000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-78-20211009-16:31:04-17152,900,18,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-78-20211009-16:31:04-17152,900,18,TARPNetwork.node[17].app[0],NaN,NaN,809,809000,809,900,900,900000
RandomWaypointMobility-SPD-0-77-20211009-16:30:32-17152,900,17,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-72-20211009-16:36:38-22456,900,12,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-72-20211009-16:36:38-22456,900,12,TARPNetwork.node[17].app[0],NaN,NaN,855,855000,855,900,900,900000
RandomWaypointMobility-SPD-0-79-20211009-16:31:49-17152,900,19,TARPNetwork.node[17].app[0],NaN,NaN,195,195000,195,900,900,900000
RandomWaypointMobility-SPD-0-70-20211009-16:35:32-22456,900,10,TARPNetwork.node[17].app[0],NaN,NaN,93,93000,93,900,900,900000
RandomWaypointMobility-SPD-0-70-20211009-16:35:32-22456,900,10,TARPNetwork.node[22].app[0],141,141000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-75-20211009-16:29:28-17152,900,15,TARPNetwork.node[17].app[0],NaN,NaN,789,789000,789,900,900,900000
RandomWaypointMobility-SPD-0-76-20211009-16:30:19-17152,900,16,TARPNetwork.node[17].app[0],NaN,NaN,840,840000,840,900,900,900000
RandomWaypointMobility-SPD-0-75-20211009-16:29:28-17152,900,15,TARPNetwork.node[22].app[0],875,875000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-74-20211009-16:37:27-22456,900,14,TARPNetwork.node[17].app[0],NaN,NaN,789,789000,789,900,900,900000
RandomWaypointMobility-SPD-0-73-20211009-16:37:08-22456,900,13,TARPNetwork.node[17].app[0],NaN,NaN,848,848000,848,900,900,900000
RandomWaypointMobility-SPD-0-73-20211009-16:37:08-22456,900,13,TARPNetwork.node[22].app[0],889,889000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-79-20211009-16:31:49-17152,900,19,TARPNetwork.node[22].app[0],869,869000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-76-20211009-16:30:19-17152,900,16,TARPNetwork.node[22].app[0],884,884000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-67-20211009-16:33:35-22456,900,7,TARPNetwork.node[17].app[0],NaN,NaN,100,100000,100,900,900,900000
RandomWaypointMobility-SPD-0-67-20211009-16:33:35-22456,900,7,TARPNetwork.node[22].app[0],869,869000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-82-20211009-16:33:47-17152,900,22,TARPNetwork.node[22].app[0],894,894000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-0-82-20211009-16:33:47-17152,900,22,TARPNetwork.node[17].app[0],NaN,NaN,814,814000,814,900,900,900000
RandomWaypointMobility-SPD-0-68-20211009-16:34:12-22456,900,8,TARPNetwork.node[17].app[0],NaN,NaN,839,839000,839,900,900,900000
