run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-84-20211009-18:23:19-24056,900,24,TARPNetwork.node[17].app[0],NaN,NaN,841,841000,841,900,900,900000
RandomWaypointMobility-DD-73-20211009-18:27:59-19704,900,13,TARPNetwork.node[17].app[0],NaN,NaN,857,857000,857,900,900,900000
RandomWaypointMobility-DD-89-20211009-18:30:49-24056,900,29,TARPNetwork.node[17].app[0],NaN,NaN,829,829000,829,900,900,900000
RandomWaypointMobility-DD-67-20211009-18:19:17-19704,900,7,TARPNetwork.node[22].app[0],869,869000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-84-20211009-18:23:19-24056,900,24,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-61-20211009-18:11:42-19704,900,1,TARPNetwork.node[17].app[0],NaN,NaN,155,155000,155,900,900,900000
RandomWaypointMobility-DD-61-20211009-18:11:42-19704,900,1,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-63-20211009-18:13:34-19704,900,3,TARPNetwork.node[17].app[0],NaN,NaN,730,730000,730,900,900,900000
RandomWaypointMobility-DD-76-20211009-18:11:32-24056,900,16,TARPNetwork.node[17].app[0],NaN,NaN,859,859000,859,900,900,900000
RandomWaypointMobility-DD-87-20211009-18:28:09-24056,900,27,TARPNetwork.node[17].app[0],NaN,NaN,894,894000,894,900,900,900000
RandomWaypointMobility-DD-80-20211009-18:16:54-24056,900,20,TARPNetwork.node[17].app[0],NaN,NaN,876,876000,876,900,900,900000
RandomWaypointMobility-DD-62-20211009-18:12:36-19704,900,2,TARPNetwork.node[17].app[0],NaN,NaN,889,889000,889,900,900,900000
RandomWaypointMobility-DD-75-20211009-18:10:03-24056,900,15,TARPNetwork.node[17].app[0],NaN,NaN,799,799000,799,900,900,900000
RandomWaypointMobility-DD-75-20211009-18:10:03-24056,900,15,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-87-20211009-18:28:09-24056,900,27,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
