run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-14-20211009-18:30:15-23292,300,14,TARPNetwork.node[17].app[0],NaN,NaN,839,839000,839,900,900,900000
RandomWaypointMobility-DD-0-20211009-18:10:03-23292,300,0,TARPNetwork.node[17].app[0],NaN,NaN,804,804000,804,900,900,900000
RandomWaypointMobility-DD-23-20211009-18:21:12-19360,300,23,TARPNetwork.node[17].app[0],NaN,NaN,676,676000,676,900,900,900000
RandomWaypointMobility-DD-23-20211009-18:21:12-19360,300,23,TARPNetwork.node[22].app[0],869,869000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-6-20211009-18:18:52-23292,300,6,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-6-20211009-18:18:52-23292,300,6,TARPNetwork.node[17].app[0],NaN,NaN,598,598000,598,900,900,900000
RandomWaypointMobility-DD-14-20211009-18:30:15-23292,300,14,TARPNetwork.node[22].app[0],892,892000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-29-20211009-18:29:33-19360,300,29,TARPNetwork.node[22].app[0],853,853000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-29-20211009-18:29:33-19360,300,29,TARPNetwork.node[17].app[0],NaN,NaN,747,747000,747,900,900,900000
RandomWaypointMobility-DD-20-20211009-18:17:11-19360,300,20,TARPNetwork.node[17].app[0],NaN,NaN,613,613000,613,900,900,900000
RandomWaypointMobility-DD-25-20211009-18:24:04-19360,300,25,TARPNetwork.node[17].app[0],NaN,NaN,810,810000,810,900,900,900000
RandomWaypointMobility-DD-1-20211009-18:11:36-23292,300,1,TARPNetwork.node[17].app[0],NaN,NaN,764,764000,764,900,900,900000
RandomWaypointMobility-DD-28-20211009-18:28:05-19360,300,28,TARPNetwork.node[17].app[0],NaN,NaN,784,784000,784,900,900,900000
RandomWaypointMobility-DD-26-20211009-18:25:35-19360,300,26,TARPNetwork.node[22].app[0],631,631000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-28-20211009-18:28:05-19360,300,28,TARPNetwork.node[22].app[0],841,841000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-5-20211009-18:17:27-23292,300,5,TARPNetwork.node[22].app[0],897,897000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-5-20211009-18:17:27-23292,300,5,TARPNetwork.node[17].app[0],NaN,NaN,704,704000,704,900,900,900000
RandomWaypointMobility-DD-1-20211009-18:11:36-23292,300,1,TARPNetwork.node[22].app[0],898,898000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-0-20211009-18:10:03-23292,300,0,TARPNetwork.node[22].app[0],898,898000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-16-20211009-18:11:22-19360,300,16,TARPNetwork.node[22].app[0],686,686000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-3-20211009-18:14:33-23292,300,3,TARPNetwork.node[22].app[0],858,858000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-18-20211009-18:14:11-19360,300,18,TARPNetwork.node[17].app[0],NaN,NaN,798,798000,798,900,900,900000
RandomWaypointMobility-DD-18-20211009-18:14:11-19360,300,18,TARPNetwork.node[22].app[0],895,895000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-22-20211009-18:20:06-19360,300,22,TARPNetwork.node[22].app[0],674,674000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-22-20211009-18:20:06-19360,300,22,TARPNetwork.node[17].app[0],NaN,NaN,496,496000,496,900,900,900000
RandomWaypointMobility-DD-2-20211009-18:13:10-23292,300,2,TARPNetwork.node[17].app[0],NaN,NaN,597,597000,597,900,900,900000
RandomWaypointMobility-DD-16-20211009-18:11:22-19360,300,16,TARPNetwork.node[17].app[0],NaN,NaN,593,593000,593,900,900,900000
RandomWaypointMobility-DD-8-20211009-18:21:35-23292,300,8,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-8-20211009-18:21:35-23292,300,8,TARPNetwork.node[17].app[0],NaN,NaN,749,749000,749,900,900,900000
