run,PauseTime,repetition,Module,meanNbHops
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[17].generic.np,2.4427645788337
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[22].generic.np,2.121387283237
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[11].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[9].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[7].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[6].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[3].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-B-136-20220312-14:20:17-17040,120,16,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[22].generic.np,2.8442906574394
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-B-135-20220312-14:20:08-17040,120,15,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-B-122-20220312-14:17:48-17040,120,2,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-B-132-20220312-14:19:33-17040,120,12,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[22].generic.np,2.4609665427509
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-B-140-20220312-14:20:58-17040,120,20,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-B-131-20220312-14:19:20-17040,120,11,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-SPD-B-136-20220312-14:20:17-17040,120,16,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-SPD-B-136-20220312-14:20:17-17040,120,16,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-SPD-B-136-20220312-14:20:17-17040,120,16,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-SPD-B-136-20220312-14:20:17-17040,120,16,TARPNetwork.node[3].generic.np,0
RandomWaypointMobility-SPD-B-136-20220312-14:20:17-17040,120,16,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-SPD-B-138-20220312-14:20:40-17040,120,18,TARPNetwork.node[3].generic.np,0
