run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-14-20211204-19:45:15-24076,0,14,TARPNetwork.node[22].app[0],776,776000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-8-20211204-19:41:58-24076,0,8,TARPNetwork.node[17].app[0],NaN,NaN,626,626000,626,900,900,900000
RandomWaypointMobility-DD-22-20211204-19:41:32-24172,0,22,TARPNetwork.node[22].app[0],737,737000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-22-20211204-19:41:32-24172,0,22,TARPNetwork.node[17].app[0],NaN,NaN,628,628000,628,900,900,900000
RandomWaypointMobility-DD-14-20211204-19:45:15-24076,0,14,TARPNetwork.node[17].app[0],NaN,NaN,607,607000,607,900,900,900000
RandomWaypointMobility-DD-6-20211204-19:40:49-24076,0,6,TARPNetwork.node[17].app[0],NaN,NaN,698,698000,698,900,900,900000
RandomWaypointMobility-DD-21-20211204-19:40:54-24172,0,21,TARPNetwork.node[22].app[0],888,888000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-16-20211204-19:38:04-24172,0,16,TARPNetwork.node[17].app[0],NaN,NaN,661,661000,661,900,900,900000
RandomWaypointMobility-DD-28-20211204-19:44:52-24172,0,28,TARPNetwork.node[17].app[0],NaN,NaN,548,548000,548,900,900,900000
RandomWaypointMobility-DD-28-20211204-19:44:52-24172,0,28,TARPNetwork.node[22].app[0],727,727000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-16-20211204-19:38:04-24172,0,16,TARPNetwork.node[22].app[0],829,829000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-8-20211204-19:41:58-24076,0,8,TARPNetwork.node[22].app[0],764,764000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-7-20211204-19:41:24-24076,0,7,TARPNetwork.node[22].app[0],776,776000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-4-20211204-19:39:43-24076,0,4,TARPNetwork.node[22].app[0],767,767000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-7-20211204-19:41:24-24076,0,7,TARPNetwork.node[17].app[0],NaN,NaN,664,664000,664,900,900,900000
