run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-35-20211204-19:40:04-12532,50,5,TARPNetwork.node[22].app[0],744,744000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-50-20211204-19:40:02-24296,50,20,TARPNetwork.node[17].app[0],NaN,NaN,654,654000,654,900,900,900000
RandomWaypointMobility-DD-39-20211204-19:42:09-12532,50,9,TARPNetwork.node[22].app[0],719,719000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-39-20211204-19:42:09-12532,50,9,TARPNetwork.node[17].app[0],NaN,NaN,627,627000,627,900,900,900000
RandomWaypointMobility-DD-35-20211204-19:40:04-12532,50,5,TARPNetwork.node[17].app[0],NaN,NaN,641,641000,641,900,900,900000
RandomWaypointMobility-DD-49-20211204-19:39:33-24296,50,19,TARPNetwork.node[17].app[0],NaN,NaN,621,621000,621,900,900,900000
RandomWaypointMobility-DD-49-20211204-19:39:33-24296,50,19,TARPNetwork.node[22].app[0],717,717000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-50-20211204-19:40:02-24296,50,20,TARPNetwork.node[22].app[0],826,826000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-47-20211204-19:38:36-24296,50,17,TARPNetwork.node[17].app[0],NaN,NaN,511,511000,511,900,900,900000
RandomWaypointMobility-DD-51-20211204-19:40:34-24296,50,21,TARPNetwork.node[17].app[0],NaN,NaN,701,701000,701,900,900,900000
RandomWaypointMobility-DD-51-20211204-19:40:34-24296,50,21,TARPNetwork.node[22].app[0],819,819000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-33-20211204-19:39:05-12532,50,3,TARPNetwork.node[17].app[0],NaN,NaN,646,646000,646,900,900,900000
RandomWaypointMobility-DD-47-20211204-19:38:36-24296,50,17,TARPNetwork.node[22].app[0],604,604000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-53-20211204-19:41:40-24296,50,23,TARPNetwork.node[22].app[0],626,626000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-53-20211204-19:41:40-24296,50,23,TARPNetwork.node[17].app[0],NaN,NaN,511,511000,511,900,900,900000
RandomWaypointMobility-DD-33-20211204-19:39:05-12532,50,3,TARPNetwork.node[22].app[0],794,794000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-55-20211204-19:42:42-24296,50,25,TARPNetwork.node[22].app[0],665,665000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-55-20211204-19:42:42-24296,50,25,TARPNetwork.node[17].app[0],NaN,NaN,539,539000,539,900,900,900000
