run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-62-20211204-20:31:37-6280,900,2,TARPNetwork.node[17].app[0],NaN,NaN,856,856000,856,900,900,900000
RandomWaypointMobility-DD-62-20211204-20:31:37-6280,900,2,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-69-20211204-20:34:42-6280,900,9,TARPNetwork.node[17].app[0],NaN,NaN,888,888000,888,900,900,900000
RandomWaypointMobility-DD-81-20211204-20:32:47-11776,900,21,TARPNetwork.node[22].app[0],883,883000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-81-20211204-20:32:47-11776,900,21,TARPNetwork.node[17].app[0],NaN,NaN,836,836000,836,900,900,900000
RandomWaypointMobility-DD-75-20211204-20:30:55-11776,900,15,TARPNetwork.node[17].app[0],NaN,NaN,88,88000,88,900,900,900000
RandomWaypointMobility-DD-82-20211204-20:33:19-11776,900,22,TARPNetwork.node[17].app[0],NaN,NaN,822,822000,822,900,900,900000
RandomWaypointMobility-DD-82-20211204-20:33:19-11776,900,22,TARPNetwork.node[22].app[0],888,888000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-75-20211204-20:30:55-11776,900,15,TARPNetwork.node[22].app[0],160,160000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-61-20211204-20:31:07-6280,900,1,TARPNetwork.node[17].app[0],NaN,NaN,863,863000,863,900,900,900000
RandomWaypointMobility-DD-61-20211204-20:31:07-6280,900,1,TARPNetwork.node[22].app[0],889,889000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-79-20211204-20:32:25-11776,900,19,TARPNetwork.node[22].app[0],62,62000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-79-20211204-20:32:25-11776,900,19,TARPNetwork.node[17].app[0],NaN,NaN,59,59000,59,900,900,900000
RandomWaypointMobility-DD-76-20211204-20:31:09-11776,900,16,TARPNetwork.node[17].app[0],NaN,NaN,844,844000,844,900,900,900000
RandomWaypointMobility-DD-84-20211204-20:34:07-11776,900,24,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-84-20211204-20:34:07-11776,900,24,TARPNetwork.node[17].app[0],NaN,NaN,853,853000,853,900,900,900000
RandomWaypointMobility-DD-64-20211204-20:32:20-6280,900,4,TARPNetwork.node[17].app[0],NaN,NaN,839,839000,839,900,900,900000
RandomWaypointMobility-DD-64-20211204-20:32:20-6280,900,4,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-63-20211204-20:32:12-6280,900,3,TARPNetwork.node[17].app[0],NaN,NaN,160,160000,160,900,900,900000
RandomWaypointMobility-DD-83-20211204-20:33:32-11776,900,23,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-83-20211204-20:33:32-11776,900,23,TARPNetwork.node[17].app[0],NaN,NaN,848,848000,848,900,900,900000
RandomWaypointMobility-DD-70-20211204-20:35:07-6280,900,10,TARPNetwork.node[22].app[0],174,174000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-70-20211204-20:35:07-6280,900,10,TARPNetwork.node[17].app[0],NaN,NaN,160,160000,160,900,900,900000
RandomWaypointMobility-DD-63-20211204-20:32:12-6280,900,3,TARPNetwork.node[22].app[0],211,211000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-76-20211204-20:31:09-11776,900,16,TARPNetwork.node[22].app[0],885,885000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-87-20211204-20:35:10-11776,900,27,TARPNetwork.node[17].app[0],NaN,NaN,123,123000,123,900,900,900000
RandomWaypointMobility-DD-88-20211204-20:35:35-11776,900,28,TARPNetwork.node[17].app[0],NaN,NaN,119,119000,119,900,900,900000
RandomWaypointMobility-DD-68-20211204-20:34:07-6280,900,8,TARPNetwork.node[17].app[0],NaN,NaN,872,872000,872,900,900,900000
