run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-B-69-20211204-21:00:35-20156,100,9,TARPNetwork.node[17].app[0],NaN,NaN,658,658000,658,900,900,900000
RandomWaypointMobility-SPD-B-81-20211204-20:59:40-21448,100,21,TARPNetwork.node[17].app[0],NaN,NaN,606,606000,606,900,900,900000
RandomWaypointMobility-SPD-B-88-20211204-21:01:22-21448,100,28,TARPNetwork.node[17].app[0],NaN,NaN,430,430000,430,900,900,900000
RandomWaypointMobility-SPD-B-85-20211204-21:00:37-21448,100,25,TARPNetwork.node[17].app[0],NaN,NaN,582,582000,582,900,900,900000
RandomWaypointMobility-SPD-B-85-20211204-21:00:37-21448,100,25,TARPNetwork.node[22].app[0],811,811000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-84-20211204-21:00:21-21448,100,24,TARPNetwork.node[22].app[0],718,718000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-84-20211204-21:00:21-21448,100,24,TARPNetwork.node[17].app[0],NaN,NaN,541,541000,541,900,900,900000
RandomWaypointMobility-SPD-B-79-20211204-20:59:15-21448,100,19,TARPNetwork.node[22].app[0],530,530000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-75-20211204-20:58:20-21448,100,15,TARPNetwork.node[17].app[0],NaN,NaN,425,425000,425,900,900,900000
RandomWaypointMobility-SPD-B-77-20211204-20:58:47-21448,100,17,TARPNetwork.node[22].app[0],688,688000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-77-20211204-20:58:47-21448,100,17,TARPNetwork.node[17].app[0],NaN,NaN,462,462000,462,900,900,900000
RandomWaypointMobility-SPD-B-81-20211204-20:59:40-21448,100,21,TARPNetwork.node[22].app[0],731,731000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-75-20211204-20:58:20-21448,100,15,TARPNetwork.node[22].app[0],638,638000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-88-20211204-21:01:22-21448,100,28,TARPNetwork.node[22].app[0],653,653000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-62-20211204-20:58:48-20156,100,2,TARPNetwork.node[22].app[0],801,801000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-86-20211204-21:00:52-21448,100,26,TARPNetwork.node[22].app[0],611,611000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-60-20211204-20:58:20-20156,100,0,TARPNetwork.node[22].app[0],534,534000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-60-20211204-20:58:20-20156,100,0,TARPNetwork.node[17].app[0],NaN,NaN,343,343000,343,900,900,900000
RandomWaypointMobility-SPD-B-62-20211204-20:58:48-20156,100,2,TARPNetwork.node[17].app[0],NaN,NaN,554,554000,554,900,900,900000
RandomWaypointMobility-SPD-B-76-20211204-20:58:33-21448,100,16,TARPNetwork.node[17].app[0],NaN,NaN,515,515000,515,900,900,900000
RandomWaypointMobility-SPD-B-74-20211204-21:01:53-20156,100,14,TARPNetwork.node[17].app[0],NaN,NaN,384,384000,384,900,900,900000
RandomWaypointMobility-SPD-B-69-20211204-21:00:35-20156,100,9,TARPNetwork.node[22].app[0],844,844000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-74-20211204-21:01:53-20156,100,14,TARPNetwork.node[22].app[0],561,561000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-86-20211204-21:00:52-21448,100,26,TARPNetwork.node[17].app[0],NaN,NaN,441,441000,441,900,900,900000
RandomWaypointMobility-SPD-B-63-20211204-20:59:03-20156,100,3,TARPNetwork.node[17].app[0],NaN,NaN,504,504000,504,900,900,900000
RandomWaypointMobility-SPD-B-78-20211204-20:59:00-21448,100,18,TARPNetwork.node[17].app[0],NaN,NaN,557,557000,557,900,900,900000
RandomWaypointMobility-SPD-B-63-20211204-20:59:03-20156,100,3,TARPNetwork.node[22].app[0],681,681000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-80-20211204-20:59:28-21448,100,20,TARPNetwork.node[17].app[0],NaN,NaN,391,391000,391,900,900,900000
RandomWaypointMobility-SPD-B-80-20211204-20:59:28-21448,100,20,TARPNetwork.node[22].app[0],570,570000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-89-20211204-21:01:36-21448,100,29,TARPNetwork.node[22].app[0],840,840000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-76-20211204-20:58:33-21448,100,16,TARPNetwork.node[22].app[0],717,717000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-89-20211204-21:01:36-21448,100,29,TARPNetwork.node[17].app[0],NaN,NaN,640,640000,640,900,900,900000
RandomWaypointMobility-SPD-B-87-20211204-21:01:06-21448,100,27,TARPNetwork.node[22].app[0],514,514000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-87-20211204-21:01:06-21448,100,27,TARPNetwork.node[17].app[0],NaN,NaN,369,369000,369,900,900,900000
RandomWaypointMobility-SPD-B-78-20211204-20:59:00-21448,100,18,TARPNetwork.node[22].app[0],858,858000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-82-20211204-20:59:54-21448,100,22,TARPNetwork.node[22].app[0],627,627000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-83-20211204-21:00:06-21448,100,23,TARPNetwork.node[17].app[0],NaN,NaN,497,497000,497,900,900,900000
RandomWaypointMobility-SPD-B-83-20211204-21:00:06-21448,100,23,TARPNetwork.node[22].app[0],682,682000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-65-20211204-20:59:36-20156,100,5,TARPNetwork.node[17].app[0],NaN,NaN,445,445000,445,900,900,900000
RandomWaypointMobility-SPD-B-82-20211204-20:59:54-21448,100,22,TARPNetwork.node[17].app[0],NaN,NaN,455,455000,455,900,900,900000
RandomWaypointMobility-SPD-B-68-20211204-21:00:20-20156,100,8,TARPNetwork.node[17].app[0],NaN,NaN,489,489000,489,900,900,900000
RandomWaypointMobility-SPD-B-65-20211204-20:59:36-20156,100,5,TARPNetwork.node[22].app[0],576,576000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-70-20211204-21:00:49-20156,100,10,TARPNetwork.node[17].app[0],NaN,NaN,331,331000,331,900,900,900000
RandomWaypointMobility-SPD-B-70-20211204-21:00:49-20156,100,10,TARPNetwork.node[22].app[0],571,571000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-72-20211204-21:01:22-20156,100,12,TARPNetwork.node[22].app[0],733,733000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-71-20211204-21:01:03-20156,100,11,TARPNetwork.node[22].app[0],742,742000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-71-20211204-21:01:03-20156,100,11,TARPNetwork.node[17].app[0],NaN,NaN,533,533000,533,900,900,900000
RandomWaypointMobility-SPD-B-72-20211204-21:01:22-20156,100,12,TARPNetwork.node[17].app[0],NaN,NaN,625,625000,625,900,900,900000
RandomWaypointMobility-SPD-B-64-20211204-20:59:20-20156,100,4,TARPNetwork.node[22].app[0],654,654000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-67-20211204-21:00:05-20156,100,7,TARPNetwork.node[17].app[0],NaN,NaN,457,457000,457,900,900,900000
RandomWaypointMobility-SPD-B-67-20211204-21:00:05-20156,100,7,TARPNetwork.node[22].app[0],637,637000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-68-20211204-21:00:20-20156,100,8,TARPNetwork.node[22].app[0],669,669000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-79-20211204-20:59:15-21448,100,19,TARPNetwork.node[17].app[0],NaN,NaN,404,404000,404,900,900,900000
RandomWaypointMobility-SPD-B-64-20211204-20:59:20-20156,100,4,TARPNetwork.node[17].app[0],NaN,NaN,369,369000,369,900,900,900000
RandomWaypointMobility-SPD-B-61-20211204-20:58:33-20156,100,1,TARPNetwork.node[22].app[0],598,598000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-61-20211204-20:58:33-20156,100,1,TARPNetwork.node[17].app[0],NaN,NaN,455,455000,455,900,900,900000
RandomWaypointMobility-SPD-B-66-20211204-20:59:50-20156,100,6,TARPNetwork.node[17].app[0],NaN,NaN,445,445000,445,900,900,900000
RandomWaypointMobility-SPD-B-66-20211204-20:59:50-20156,100,6,TARPNetwork.node[22].app[0],672,672000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-73-20211204-21:01:40-20156,100,13,TARPNetwork.node[17].app[0],NaN,NaN,623,623000,623,900,900,900000
RandomWaypointMobility-SPD-B-73-20211204-21:01:40-20156,100,13,TARPNetwork.node[22].app[0],747,747000,NaN,NaN,NaN,NaN,NaN,NaN
