run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-87-20220218-11:46:32-4336,60,27,TARPNetwork.node[17].app[0],NaN,NaN,610,610000,610,900,900,900000
RandomWaypointMobility-DD-69-20220218-11:39:18-4336,60,9,TARPNetwork.node[22].app[0],769,769000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-87-20220218-11:46:32-4336,60,27,TARPNetwork.node[22].app[0],719,719000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-66-20220218-11:37:56-4336,60,6,TARPNetwork.node[22].app[0],754,754000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-66-20220218-11:37:56-4336,60,6,TARPNetwork.node[17].app[0],NaN,NaN,624,624000,624,900,900,900000
RandomWaypointMobility-DD-67-20220218-11:38:23-4336,60,7,TARPNetwork.node[17].app[0],NaN,NaN,599,599000,599,900,900,900000
RandomWaypointMobility-DD-80-20220218-11:43:44-4336,60,20,TARPNetwork.node[17].app[0],NaN,NaN,663,663000,663,900,900,900000
RandomWaypointMobility-DD-80-20220218-11:43:44-4336,60,20,TARPNetwork.node[22].app[0],765,765000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-69-20220218-11:39:18-4336,60,9,TARPNetwork.node[17].app[0],NaN,NaN,650,650000,650,900,900,900000
RandomWaypointMobility-DD-88-20220218-11:46:54-4336,60,28,TARPNetwork.node[22].app[0],574,574000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-74-20220218-11:41:18-4336,60,14,TARPNetwork.node[17].app[0],NaN,NaN,476,476000,476,900,900,900000
RandomWaypointMobility-DD-71-20220218-11:40:07-4336,60,11,TARPNetwork.node[17].app[0],NaN,NaN,525,525000,525,900,900,900000
RandomWaypointMobility-DD-88-20220218-11:46:54-4336,60,28,TARPNetwork.node[17].app[0],NaN,NaN,482,482000,482,900,900,900000
RandomWaypointMobility-DD-76-20220218-11:42:07-4336,60,16,TARPNetwork.node[17].app[0],NaN,NaN,628,628000,628,900,900,900000
RandomWaypointMobility-DD-63-20220218-11:36:45-4336,60,3,TARPNetwork.node[17].app[0],NaN,NaN,446,446000,446,900,900,900000
RandomWaypointMobility-DD-72-20220218-11:40:30-4336,60,12,TARPNetwork.node[17].app[0],NaN,NaN,547,547000,547,900,900,900000
RandomWaypointMobility-DD-79-20220218-11:43:20-4336,60,19,TARPNetwork.node[17].app[0],NaN,NaN,586,586000,586,900,900,900000
RandomWaypointMobility-DD-79-20220218-11:43:20-4336,60,19,TARPNetwork.node[22].app[0],720,720000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-72-20220218-11:40:30-4336,60,12,TARPNetwork.node[22].app[0],609,609000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-78-20220218-11:42:54-4336,60,18,TARPNetwork.node[17].app[0],NaN,NaN,591,591000,591,900,900,900000
RandomWaypointMobility-DD-86-20220218-11:46:09-4336,60,26,TARPNetwork.node[17].app[0],NaN,NaN,509,509000,509,900,900,900000
RandomWaypointMobility-DD-70-20220218-11:39:44-4336,60,10,TARPNetwork.node[17].app[0],NaN,NaN,503,503000,503,900,900,900000
RandomWaypointMobility-DD-60-20220218-11:35:25-4336,60,0,TARPNetwork.node[17].app[0],NaN,NaN,568,568000,568,900,900,900000
RandomWaypointMobility-DD-67-20220218-11:38:23-4336,60,7,TARPNetwork.node[22].app[0],676,676000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-86-20220218-11:46:09-4336,60,26,TARPNetwork.node[22].app[0],638,638000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-74-20220218-11:41:18-4336,60,14,TARPNetwork.node[22].app[0],564,564000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-70-20220218-11:39:44-4336,60,10,TARPNetwork.node[22].app[0],640,640000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-62-20220218-11:36:20-4336,60,2,TARPNetwork.node[22].app[0],698,698000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-78-20220218-11:42:54-4336,60,18,TARPNetwork.node[22].app[0],780,780000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-62-20220218-11:36:20-4336,60,2,TARPNetwork.node[17].app[0],NaN,NaN,564,564000,564,900,900,900000
RandomWaypointMobility-DD-60-20220218-11:35:25-4336,60,0,TARPNetwork.node[22].app[0],654,654000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-75-20220218-11:41:40-4336,60,15,TARPNetwork.node[17].app[0],NaN,NaN,639,639000,639,900,900,900000
RandomWaypointMobility-DD-71-20220218-11:40:07-4336,60,11,TARPNetwork.node[22].app[0],635,635000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-61-20220218-11:35:51-4336,60,1,TARPNetwork.node[17].app[0],NaN,NaN,660,660000,660,900,900,900000
RandomWaypointMobility-DD-84-20220218-11:45:21-4336,60,24,TARPNetwork.node[17].app[0],NaN,NaN,440,440000,440,900,900,900000
RandomWaypointMobility-DD-83-20220218-11:44:58-4336,60,23,TARPNetwork.node[22].app[0],625,625000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-81-20220218-11:44:11-4336,60,21,TARPNetwork.node[22].app[0],678,678000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-81-20220218-11:44:11-4336,60,21,TARPNetwork.node[17].app[0],NaN,NaN,555,555000,555,900,900,900000
RandomWaypointMobility-DD-83-20220218-11:44:58-4336,60,23,TARPNetwork.node[17].app[0],NaN,NaN,513,513000,513,900,900,900000
