run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-A-77-20220312-16:41:51-12228,60,17,TARPNetwork.node[17].app[0],NaN,NaN,399,399000,399,900,900,900000
RandomWaypointMobility-SPD-A-64-20220312-16:39:41-12228,60,4,TARPNetwork.node[17].app[0],NaN,NaN,256,256000,256,900,900,900000
RandomWaypointMobility-SPD-A-71-20220312-16:40:47-12228,60,11,TARPNetwork.node[17].app[0],NaN,NaN,244,244000,244,900,900,900000
RandomWaypointMobility-SPD-A-75-20220312-16:41:31-12228,60,15,TARPNetwork.node[17].app[0],NaN,NaN,265,265000,265,900,900,900000
RandomWaypointMobility-SPD-A-83-20220312-16:42:58-12228,60,23,TARPNetwork.node[22].app[0],398,398000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-71-20220312-16:40:47-12228,60,11,TARPNetwork.node[22].app[0],448,448000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-80-20220312-16:42:23-12228,60,20,TARPNetwork.node[17].app[0],NaN,NaN,286,286000,286,900,900,900000
RandomWaypointMobility-SPD-A-83-20220312-16:42:58-12228,60,23,TARPNetwork.node[17].app[0],NaN,NaN,311,311000,311,900,900,900000
RandomWaypointMobility-SPD-A-77-20220312-16:41:51-12228,60,17,TARPNetwork.node[22].app[0],532,532000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-64-20220312-16:39:41-12228,60,4,TARPNetwork.node[22].app[0],432,432000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-80-20220312-16:42:23-12228,60,20,TARPNetwork.node[22].app[0],533,533000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-75-20220312-16:41:31-12228,60,15,TARPNetwork.node[22].app[0],470,470000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-73-20220312-16:41:06-12228,60,13,TARPNetwork.node[22].app[0],491,491000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-81-20220312-16:42:34-12228,60,21,TARPNetwork.node[22].app[0],541,541000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-81-20220312-16:42:34-12228,60,21,TARPNetwork.node[17].app[0],NaN,NaN,339,339000,339,900,900,900000
RandomWaypointMobility-SPD-A-79-20220312-16:42:13-12228,60,19,TARPNetwork.node[22].app[0],513,513000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-84-20220312-16:43:08-12228,60,24,TARPNetwork.node[17].app[0],NaN,NaN,360,360000,360,900,900,900000
RandomWaypointMobility-SPD-A-63-20220312-16:39:29-12228,60,3,TARPNetwork.node[17].app[0],NaN,NaN,259,259000,259,900,900,900000
RandomWaypointMobility-SPD-A-63-20220312-16:39:29-12228,60,3,TARPNetwork.node[22].app[0],472,472000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-86-20220312-16:43:27-12228,60,26,TARPNetwork.node[17].app[0],NaN,NaN,321,321000,321,900,900,900000
RandomWaypointMobility-SPD-A-79-20220312-16:42:13-12228,60,19,TARPNetwork.node[17].app[0],NaN,NaN,346,346000,346,900,900,900000
RandomWaypointMobility-SPD-A-76-20220312-16:41:42-12228,60,16,TARPNetwork.node[17].app[0],NaN,NaN,420,420000,420,900,900,900000
RandomWaypointMobility-SPD-A-62-20220312-16:39:20-12228,60,2,TARPNetwork.node[17].app[0],NaN,NaN,229,229000,229,900,900,900000
RandomWaypointMobility-SPD-A-62-20220312-16:39:20-12228,60,2,TARPNetwork.node[22].app[0],469,469000,NaN,NaN,NaN,NaN,NaN,NaN
