run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-B-34-20220311-22:19:46-19600,600,4,TARPNetwork.node[17].app[0],NaN,NaN,544,544000,544,900,900,900000
RandomWaypointMobility-SPD-B-39-20220311-22:24:10-19600,600,9,TARPNetwork.node[22].app[0],750,750000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-39-20220311-22:24:10-19600,600,9,TARPNetwork.node[17].app[0],NaN,NaN,591,591000,591,900,900,900000
RandomWaypointMobility-SPD-B-51-20220311-22:33:55-19600,600,21,TARPNetwork.node[22].app[0],762,762000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-30-20220311-22:15:57-19600,600,0,TARPNetwork.node[22].app[0],860,860000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-30-20220311-22:15:57-19600,600,0,TARPNetwork.node[17].app[0],NaN,NaN,535,535000,535,900,900,900000
RandomWaypointMobility-SPD-B-51-20220311-22:33:55-19600,600,21,TARPNetwork.node[17].app[0],NaN,NaN,628,628000,628,900,900,900000
RandomWaypointMobility-SPD-B-34-20220311-22:19:46-19600,600,4,TARPNetwork.node[22].app[0],695,695000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-47-20220311-22:31:14-19600,600,17,TARPNetwork.node[17].app[0],NaN,NaN,667,667000,667,900,900,900000
RandomWaypointMobility-SPD-B-45-20220311-22:29:15-19600,600,15,TARPNetwork.node[17].app[0],NaN,NaN,712,712000,712,900,900,900000
RandomWaypointMobility-SPD-B-57-20220311-22:39:36-19600,600,27,TARPNetwork.node[17].app[0],NaN,NaN,758,758000,758,900,900,900000
RandomWaypointMobility-SPD-B-50-20220311-22:33:22-19600,600,20,TARPNetwork.node[17].app[0],NaN,NaN,642,642000,642,900,900,900000
RandomWaypointMobility-SPD-B-46-20220311-22:30:06-19600,600,16,TARPNetwork.node[17].app[0],NaN,NaN,739,739000,739,900,900,900000
RandomWaypointMobility-SPD-B-50-20220311-22:33:22-19600,600,20,TARPNetwork.node[22].app[0],865,865000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-33-20220311-22:18:41-19600,600,3,TARPNetwork.node[17].app[0],NaN,NaN,691,691000,691,900,900,900000
RandomWaypointMobility-SPD-B-57-20220311-22:39:36-19600,600,27,TARPNetwork.node[22].app[0],889,889000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-32-20220311-22:17:57-19600,600,2,TARPNetwork.node[22].app[0],826,826000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-32-20220311-22:17:57-19600,600,2,TARPNetwork.node[17].app[0],NaN,NaN,670,670000,670,900,900,900000
RandomWaypointMobility-SPD-B-33-20220311-22:18:41-19600,600,3,TARPNetwork.node[22].app[0],872,872000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-58-20220311-22:40:24-19600,600,28,TARPNetwork.node[22].app[0],835,835000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-44-20220311-22:28:23-19600,600,14,TARPNetwork.node[17].app[0],NaN,NaN,443,443000,443,900,900,900000
RandomWaypointMobility-SPD-B-47-20220311-22:31:14-19600,600,17,TARPNetwork.node[22].app[0],798,798000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-48-20220311-22:31:38-19600,600,18,TARPNetwork.node[22].app[0],826,826000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-44-20220311-22:28:23-19600,600,14,TARPNetwork.node[22].app[0],806,806000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-48-20220311-22:31:38-19600,600,18,TARPNetwork.node[17].app[0],NaN,NaN,563,563000,563,900,900,900000
RandomWaypointMobility-SPD-B-49-20220311-22:32:28-19600,600,19,TARPNetwork.node[17].app[0],NaN,NaN,720,720000,720,900,900,900000
RandomWaypointMobility-SPD-B-55-20220311-22:37:42-19600,600,25,TARPNetwork.node[17].app[0],NaN,NaN,560,560000,560,900,900,900000
RandomWaypointMobility-SPD-B-45-20220311-22:29:15-19600,600,15,TARPNetwork.node[22].app[0],870,870000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-36-20220311-22:20:55-19600,600,6,TARPNetwork.node[22].app[0],840,840000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-36-20220311-22:20:55-19600,600,6,TARPNetwork.node[17].app[0],NaN,NaN,574,574000,574,900,900,900000
RandomWaypointMobility-SPD-B-55-20220311-22:37:42-19600,600,25,TARPNetwork.node[22].app[0],811,811000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-58-20220311-22:40:24-19600,600,28,TARPNetwork.node[17].app[0],NaN,NaN,734,734000,734,900,900,900000
RandomWaypointMobility-SPD-B-37-20220311-22:21:45-19600,600,7,TARPNetwork.node[17].app[0],NaN,NaN,733,733000,733,900,900,900000
RandomWaypointMobility-SPD-B-35-20220311-22:20:19-19600,600,5,TARPNetwork.node[17].app[0],NaN,NaN,685,685000,685,900,900,900000
RandomWaypointMobility-SPD-B-37-20220311-22:21:45-19600,600,7,TARPNetwork.node[22].app[0],863,863000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-41-20220311-22:25:38-19600,600,11,TARPNetwork.node[22].app[0],856,856000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-38-20220311-22:23:07-19600,600,8,TARPNetwork.node[22].app[0],852,852000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-38-20220311-22:23:07-19600,600,8,TARPNetwork.node[17].app[0],NaN,NaN,692,692000,692,900,900,900000
RandomWaypointMobility-SPD-B-31-20220311-22:17:10-19600,600,1,TARPNetwork.node[17].app[0],NaN,NaN,695,695000,695,900,900,900000
RandomWaypointMobility-SPD-B-40-20220311-22:24:52-19600,600,10,TARPNetwork.node[22].app[0],863,863000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-40-20220311-22:24:52-19600,600,10,TARPNetwork.node[17].app[0],NaN,NaN,750,750000,750,900,900,900000
RandomWaypointMobility-SPD-B-49-20220311-22:32:28-19600,600,19,TARPNetwork.node[22].app[0],867,867000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-54-20220311-22:36:58-19600,600,24,TARPNetwork.node[22].app[0],853,853000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-59-20220311-22:41:03-19600,600,29,TARPNetwork.node[17].app[0],NaN,NaN,441,441000,441,900,900,900000
RandomWaypointMobility-SPD-B-54-20220311-22:36:58-19600,600,24,TARPNetwork.node[17].app[0],NaN,NaN,723,723000,723,900,900,900000
RandomWaypointMobility-SPD-B-31-20220311-22:17:10-19600,600,1,TARPNetwork.node[22].app[0],775,775000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-52-20220311-22:35:16-19600,600,22,TARPNetwork.node[17].app[0],NaN,NaN,511,511000,511,900,900,900000
RandomWaypointMobility-SPD-B-46-20220311-22:30:06-19600,600,16,TARPNetwork.node[22].app[0],857,857000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-41-20220311-22:25:38-19600,600,11,TARPNetwork.node[17].app[0],NaN,NaN,511,511000,511,900,900,900000
