run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-B-141-20220311-21:53:15-24696,120,21,TARPNetwork.node[17].app[0],NaN,NaN,518,518000,518,900,900,900000
RandomWaypointMobility-SPD-B-139-20220311-21:51:31-24696,120,19,TARPNetwork.node[17].app[0],NaN,NaN,605,605000,605,900,900,900000
RandomWaypointMobility-SPD-B-145-20220311-21:57:06-24696,120,25,TARPNetwork.node[17].app[0],NaN,NaN,586,586000,586,900,900,900000
RandomWaypointMobility-SPD-B-129-20220311-21:41:59-24696,120,9,TARPNetwork.node[22].app[0],809,809000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-136-20220311-21:48:42-24696,120,16,TARPNetwork.node[17].app[0],NaN,NaN,583,583000,583,900,900,900000
RandomWaypointMobility-SPD-B-136-20220311-21:48:42-24696,120,16,TARPNetwork.node[22].app[0],827,827000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-137-20220311-21:49:42-24696,120,17,TARPNetwork.node[17].app[0],NaN,NaN,417,417000,417,900,900,900000
RandomWaypointMobility-SPD-B-148-20220311-21:59:49-24696,120,28,TARPNetwork.node[17].app[0],NaN,NaN,583,583000,583,900,900,900000
RandomWaypointMobility-SPD-B-148-20220311-21:59:49-24696,120,28,TARPNetwork.node[22].app[0],838,838000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-149-20220311-22:00:34-24696,120,29,TARPNetwork.node[17].app[0],NaN,NaN,407,407000,407,900,900,900000
RandomWaypointMobility-SPD-B-132-20220311-21:44:56-24696,120,12,TARPNetwork.node[22].app[0],664,664000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-137-20220311-21:49:42-24696,120,17,TARPNetwork.node[22].app[0],744,744000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-132-20220311-21:44:56-24696,120,12,TARPNetwork.node[17].app[0],NaN,NaN,469,469000,469,900,900,900000
RandomWaypointMobility-SPD-B-140-20220311-21:52:28-24696,120,20,TARPNetwork.node[22].app[0],716,716000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-139-20220311-21:51:31-24696,120,19,TARPNetwork.node[22].app[0],873,873000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-140-20220311-21:52:28-24696,120,20,TARPNetwork.node[17].app[0],NaN,NaN,466,466000,466,900,900,900000
RandomWaypointMobility-SPD-B-129-20220311-21:41:59-24696,120,9,TARPNetwork.node[17].app[0],NaN,NaN,595,595000,595,900,900,900000
RandomWaypointMobility-SPD-B-145-20220311-21:57:06-24696,120,25,TARPNetwork.node[22].app[0],780,780000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-122-20220311-21:35:20-24696,120,2,TARPNetwork.node[17].app[0],NaN,NaN,501,501000,501,900,900,900000
RandomWaypointMobility-SPD-B-122-20220311-21:35:20-24696,120,2,TARPNetwork.node[22].app[0],823,823000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-123-20220311-21:36:22-24696,120,3,TARPNetwork.node[17].app[0],NaN,NaN,416,416000,416,900,900,900000
RandomWaypointMobility-SPD-B-134-20220311-21:46:48-24696,120,14,TARPNetwork.node[17].app[0],NaN,NaN,466,466000,466,900,900,900000
RandomWaypointMobility-SPD-B-141-20220311-21:53:15-24696,120,21,TARPNetwork.node[22].app[0],843,843000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-123-20220311-21:36:22-24696,120,3,TARPNetwork.node[22].app[0],753,753000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-B-149-20220311-22:00:34-24696,120,29,TARPNetwork.node[22].app[0],720,720000,NaN,NaN,NaN,NaN,NaN,NaN
