run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-A-43-20220228-12:30:34-19724,30,13,TARPNetwork.node[17].app[0],NaN,NaN,270,270000,270,900,900,900000
RandomWaypointMobility-SPD-A-59-20220228-12:37:04-19724,30,29,TARPNetwork.node[17].app[0],NaN,NaN,219,219000,219,900,900,900000
RandomWaypointMobility-SPD-A-45-20220228-12:31:17-19724,30,15,TARPNetwork.node[22].app[0],503,503000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-59-20220228-12:37:04-19724,30,29,TARPNetwork.node[22].app[0],464,464000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-54-20220228-12:34:55-19724,30,24,TARPNetwork.node[17].app[0],NaN,NaN,314,314000,314,900,900,900000
RandomWaypointMobility-SPD-A-51-20220228-12:33:49-19724,30,21,TARPNetwork.node[22].app[0],477,477000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-51-20220228-12:33:49-19724,30,21,TARPNetwork.node[17].app[0],NaN,NaN,267,267000,267,900,900,900000
RandomWaypointMobility-SPD-A-47-20220228-12:32:00-19724,30,17,TARPNetwork.node[17].app[0],NaN,NaN,299,299000,299,900,900,900000
RandomWaypointMobility-SPD-A-39-20220228-12:28:51-19724,30,9,TARPNetwork.node[17].app[0],NaN,NaN,316,316000,316,900,900,900000
RandomWaypointMobility-SPD-A-39-20220228-12:28:51-19724,30,9,TARPNetwork.node[22].app[0],803,803000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-47-20220228-12:32:00-19724,30,17,TARPNetwork.node[22].app[0],787,787000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-31-20220228-12:25:41-19724,30,1,TARPNetwork.node[22].app[0],752,752000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-31-20220228-12:25:41-19724,30,1,TARPNetwork.node[17].app[0],NaN,NaN,448,448000,448,900,900,900000
RandomWaypointMobility-SPD-A-50-20220228-12:33:17-19724,30,20,TARPNetwork.node[17].app[0],NaN,NaN,383,383000,383,900,900,900000
RandomWaypointMobility-SPD-A-41-20220228-12:29:40-19724,30,11,TARPNetwork.node[17].app[0],NaN,NaN,342,342000,342,900,900,900000
RandomWaypointMobility-SPD-A-34-20220228-12:26:52-19724,30,4,TARPNetwork.node[17].app[0],NaN,NaN,211,211000,211,900,900,900000
RandomWaypointMobility-SPD-A-34-20220228-12:26:52-19724,30,4,TARPNetwork.node[22].app[0],474,474000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-41-20220228-12:29:40-19724,30,11,TARPNetwork.node[22].app[0],598,598000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-37-20220228-12:28:07-19724,30,7,TARPNetwork.node[22].app[0],602,602000,NaN,NaN,NaN,NaN,NaN,NaN
