run,PauseTime,repetition,Module,meanNbHops
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[22].generic.np,1.79875
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[11].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[17].generic.np,1.7017543859649
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[9].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-A-37-20220228-13:08:06-30484,600,7,TARPNetwork.node[27].generic.np,0
