run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-2-20220311-19:27:51-5540,300,2,TARPNetwork.node[17].app[0],NaN,NaN,742,742000,742,900,900,900000
RandomWaypointMobility-DD-24-20220311-20:09:51-5540,300,24,TARPNetwork.node[17].app[0],NaN,NaN,655,655000,655,900,900,900000
RandomWaypointMobility-DD-7-20220311-19:37:06-5540,300,7,TARPNetwork.node[22].app[0],892,892000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-7-20220311-19:37:06-5540,300,7,TARPNetwork.node[17].app[0],NaN,NaN,711,711000,711,900,900,900000
RandomWaypointMobility-DD-10-20220311-19:42:45-5540,300,10,TARPNetwork.node[17].app[0],NaN,NaN,607,607000,607,900,900,900000
RandomWaypointMobility-DD-10-20220311-19:42:45-5540,300,10,TARPNetwork.node[22].app[0],896,896000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-27-20220311-20:15:28-5540,300,27,TARPNetwork.node[17].app[0],NaN,NaN,745,745000,745,900,900,900000
RandomWaypointMobility-DD-23-20220311-20:08:01-5540,300,23,TARPNetwork.node[22].app[0],891,891000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-13-20220311-19:48:18-5540,300,13,TARPNetwork.node[22].app[0],890,890000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-13-20220311-19:48:18-5540,300,13,TARPNetwork.node[17].app[0],NaN,NaN,645,645000,645,900,900,900000
RandomWaypointMobility-DD-27-20220311-20:15:28-5540,300,27,TARPNetwork.node[22].app[0],887,887000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-0-20220311-19:24:15-5540,300,0,TARPNetwork.node[22].app[0],877,877000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-0-20220311-19:24:15-5540,300,0,TARPNetwork.node[17].app[0],NaN,NaN,687,687000,687,900,900,900000
RandomWaypointMobility-DD-15-20220311-19:52:35-5540,300,15,TARPNetwork.node[17].app[0],NaN,NaN,713,713000,713,900,900,900000
RandomWaypointMobility-DD-22-20220311-20:05:58-5540,300,22,TARPNetwork.node[17].app[0],NaN,NaN,747,747000,747,900,900,900000
RandomWaypointMobility-DD-22-20220311-20:05:58-5540,300,22,TARPNetwork.node[22].app[0],850,850000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-9-20220311-19:40:48-5540,300,9,TARPNetwork.node[22].app[0],898,898000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-9-20220311-19:40:48-5540,300,9,TARPNetwork.node[17].app[0],NaN,NaN,792,792000,792,900,900,900000
RandomWaypointMobility-DD-20-20220311-20:02:20-5540,300,20,TARPNetwork.node[22].app[0],895,895000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-20-20220311-20:02:20-5540,300,20,TARPNetwork.node[17].app[0],NaN,NaN,627,627000,627,900,900,900000
RandomWaypointMobility-DD-15-20220311-19:52:35-5540,300,15,TARPNetwork.node[22].app[0],884,884000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-4-20220311-19:31:32-5540,300,4,TARPNetwork.node[17].app[0],NaN,NaN,678,678000,678,900,900,900000
RandomWaypointMobility-DD-18-20220311-19:58:29-5540,300,18,TARPNetwork.node[22].app[0],883,883000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-2-20220311-19:27:51-5540,300,2,TARPNetwork.node[22].app[0],892,892000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-25-20220311-20:11:47-5540,300,25,TARPNetwork.node[17].app[0],NaN,NaN,590,590000,590,900,900,900000
RandomWaypointMobility-DD-18-20220311-19:58:29-5540,300,18,TARPNetwork.node[17].app[0],NaN,NaN,585,585000,585,900,900,900000
RandomWaypointMobility-DD-6-20220311-19:35:14-5540,300,6,TARPNetwork.node[22].app[0],875,875000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-6-20220311-19:35:14-5540,300,6,TARPNetwork.node[17].app[0],NaN,NaN,710,710000,710,900,900,900000
RandomWaypointMobility-DD-25-20220311-20:11:47-5540,300,25,TARPNetwork.node[22].app[0],847,847000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-23-20220311-20:08:01-5540,300,23,TARPNetwork.node[17].app[0],NaN,NaN,554,554000,554,900,900,900000
RandomWaypointMobility-DD-12-20220311-19:46:19-5540,300,12,TARPNetwork.node[22].app[0],896,896000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-12-20220311-19:46:19-5540,300,12,TARPNetwork.node[17].app[0],NaN,NaN,789,789000,789,900,900,900000
RandomWaypointMobility-DD-5-20220311-19:33:19-5540,300,5,TARPNetwork.node[17].app[0],NaN,NaN,797,797000,797,900,900,900000
