run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-14-20220311-18:48:50-22100,0,14,TARPNetwork.node[22].app[0],885,885000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-22-20220311-19:06:38-22100,0,22,TARPNetwork.node[22].app[0],898,898000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-2-20220311-18:22:03-22100,0,2,TARPNetwork.node[17].app[0],NaN,NaN,634,634000,634,900,900,900000
RandomWaypointMobility-DD-2-20220311-18:22:03-22100,0,2,TARPNetwork.node[22].app[0],892,892000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-22-20220311-19:06:38-22100,0,22,TARPNetwork.node[17].app[0],NaN,NaN,684,684000,684,900,900,900000
RandomWaypointMobility-DD-14-20220311-18:48:50-22100,0,14,TARPNetwork.node[17].app[0],NaN,NaN,659,659000,659,900,900,900000
RandomWaypointMobility-DD-13-20220311-18:46:37-22100,0,13,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-29-20220311-19:22:10-22100,0,29,TARPNetwork.node[17].app[0],NaN,NaN,647,647000,647,900,900,900000
RandomWaypointMobility-DD-9-20220311-18:37:42-22100,0,9,TARPNetwork.node[17].app[0],NaN,NaN,562,562000,562,900,900,900000
RandomWaypointMobility-DD-9-20220311-18:37:42-22100,0,9,TARPNetwork.node[22].app[0],889,889000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-29-20220311-19:22:10-22100,0,29,TARPNetwork.node[22].app[0],894,894000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-28-20220311-19:19:59-22100,0,28,TARPNetwork.node[17].app[0],NaN,NaN,644,644000,644,900,900,900000
RandomWaypointMobility-DD-20-20220311-19:02:14-22100,0,20,TARPNetwork.node[22].app[0],898,898000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-6-20220311-18:31:04-22100,0,6,TARPNetwork.node[17].app[0],NaN,NaN,601,601000,601,900,900,900000
RandomWaypointMobility-DD-19-20220311-18:59:58-22100,0,19,TARPNetwork.node[17].app[0],NaN,NaN,685,685000,685,900,900,900000
RandomWaypointMobility-DD-19-20220311-18:59:58-22100,0,19,TARPNetwork.node[22].app[0],878,878000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-13-20220311-18:46:37-22100,0,13,TARPNetwork.node[17].app[0],NaN,NaN,667,667000,667,900,900,900000
RandomWaypointMobility-DD-6-20220311-18:31:04-22100,0,6,TARPNetwork.node[22].app[0],892,892000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-10-20220311-18:39:50-22100,0,10,TARPNetwork.node[17].app[0],NaN,NaN,672,672000,672,900,900,900000
RandomWaypointMobility-DD-28-20220311-19:19:59-22100,0,28,TARPNetwork.node[22].app[0],881,881000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-27-20220311-19:17:43-22100,0,27,TARPNetwork.node[17].app[0],NaN,NaN,673,673000,673,900,900,900000
RandomWaypointMobility-DD-8-20220311-18:35:25-22100,0,8,TARPNetwork.node[17].app[0],NaN,NaN,700,700000,700,900,900,900000
RandomWaypointMobility-DD-8-20220311-18:35:25-22100,0,8,TARPNetwork.node[22].app[0],896,896000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-27-20220311-19:17:43-22100,0,27,TARPNetwork.node[22].app[0],891,891000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-18-20220311-18:57:46-22100,0,18,TARPNetwork.node[17].app[0],NaN,NaN,609,609000,609,900,900,900000
RandomWaypointMobility-DD-7-20220311-18:33:14-22100,0,7,TARPNetwork.node[22].app[0],888,888000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-21-20220311-19:04:27-22100,0,21,TARPNetwork.node[17].app[0],NaN,NaN,647,647000,647,900,900,900000
RandomWaypointMobility-DD-21-20220311-19:04:27-22100,0,21,TARPNetwork.node[22].app[0],898,898000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-7-20220311-18:33:14-22100,0,7,TARPNetwork.node[17].app[0],NaN,NaN,657,657000,657,900,900,900000
RandomWaypointMobility-DD-20-20220311-19:02:14-22100,0,20,TARPNetwork.node[17].app[0],NaN,NaN,666,666000,666,900,900,900000
