run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-122-20220311-18:21:54-3688,120,2,TARPNetwork.node[17].app[0],NaN,NaN,712,712000,712,900,900,900000
RandomWaypointMobility-DD-138-20220311-18:56:27-3688,120,18,TARPNetwork.node[22].app[0],894,894000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-146-20220311-19:13:30-3688,120,26,TARPNetwork.node[17].app[0],NaN,NaN,700,700000,700,900,900,900000
RandomWaypointMobility-DD-133-20220311-18:45:48-3688,120,13,TARPNetwork.node[22].app[0],895,895000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-123-20220311-18:24:08-3688,120,3,TARPNetwork.node[17].app[0],NaN,NaN,597,597000,597,900,900,900000
RandomWaypointMobility-DD-133-20220311-18:45:48-3688,120,13,TARPNetwork.node[17].app[0],NaN,NaN,778,778000,778,900,900,900000
RandomWaypointMobility-DD-146-20220311-19:13:30-3688,120,26,TARPNetwork.node[22].app[0],885,885000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-137-20220311-18:54:22-3688,120,17,TARPNetwork.node[22].app[0],894,894000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-137-20220311-18:54:22-3688,120,17,TARPNetwork.node[17].app[0],NaN,NaN,587,587000,587,900,900,900000
RandomWaypointMobility-DD-127-20220311-18:32:53-3688,120,7,TARPNetwork.node[17].app[0],NaN,NaN,655,655000,655,900,900,900000
RandomWaypointMobility-DD-130-20220311-18:39:11-3688,120,10,TARPNetwork.node[17].app[0],NaN,NaN,665,665000,665,900,900,900000
RandomWaypointMobility-DD-130-20220311-18:39:11-3688,120,10,TARPNetwork.node[22].app[0],861,861000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-127-20220311-18:32:53-3688,120,7,TARPNetwork.node[22].app[0],851,851000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-126-20220311-18:30:40-3688,120,6,TARPNetwork.node[17].app[0],NaN,NaN,684,684000,684,900,900,900000
RandomWaypointMobility-DD-126-20220311-18:30:40-3688,120,6,TARPNetwork.node[22].app[0],895,895000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-138-20220311-18:56:27-3688,120,18,TARPNetwork.node[17].app[0],NaN,NaN,602,602000,602,900,900,900000
RandomWaypointMobility-DD-122-20220311-18:21:54-3688,120,2,TARPNetwork.node[22].app[0],885,885000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-149-20220311-19:19:52-3688,120,29,TARPNetwork.node[22].app[0],888,888000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-149-20220311-19:19:52-3688,120,29,TARPNetwork.node[17].app[0],NaN,NaN,669,669000,669,900,900,900000
RandomWaypointMobility-DD-145-20220311-19:11:19-3688,120,25,TARPNetwork.node[22].app[0],871,871000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-145-20220311-19:11:19-3688,120,25,TARPNetwork.node[17].app[0],NaN,NaN,712,712000,712,900,900,900000
RandomWaypointMobility-DD-147-20220311-19:15:44-3688,120,27,TARPNetwork.node[17].app[0],NaN,NaN,640,640000,640,900,900,900000
