run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-DD-74-20220312-16:05:51-25916,900,14,TARPNetwork.node[17].app[0],NaN,NaN,76,76000,76,900,900,900000
RandomWaypointMobility-DD-81-20220312-16:08:05-25916,900,21,TARPNetwork.node[22].app[0],892,892000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-77-20220312-16:06:47-25916,900,17,TARPNetwork.node[22].app[0],886,886000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-77-20220312-16:06:47-25916,900,17,TARPNetwork.node[17].app[0],NaN,NaN,879,879000,879,900,900,900000
RandomWaypointMobility-DD-65-20220312-16:02:17-25916,900,5,TARPNetwork.node[17].app[0],NaN,NaN,859,859000,859,900,900,900000
RandomWaypointMobility-DD-71-20220312-16:04:53-25916,900,11,TARPNetwork.node[22].app[0],116,116000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-71-20220312-16:04:53-25916,900,11,TARPNetwork.node[17].app[0],NaN,NaN,104,104000,104,900,900,900000
RandomWaypointMobility-DD-65-20220312-16:02:17-25916,900,5,TARPNetwork.node[22].app[0],874,874000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-87-20220312-16:10:10-25916,900,27,TARPNetwork.node[22].app[0],891,891000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-87-20220312-16:10:10-25916,900,27,TARPNetwork.node[17].app[0],NaN,NaN,868,868000,868,900,900,900000
RandomWaypointMobility-DD-84-20220312-16:09:12-25916,900,24,TARPNetwork.node[22].app[0],110,110000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-68-20220312-16:03:44-25916,900,8,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-68-20220312-16:03:44-25916,900,8,TARPNetwork.node[17].app[0],NaN,NaN,870,870000,870,900,900,900000
RandomWaypointMobility-DD-72-20220312-16:04:59-25916,900,12,TARPNetwork.node[17].app[0],NaN,NaN,888,888000,888,900,900,900000
RandomWaypointMobility-DD-72-20220312-16:04:59-25916,900,12,TARPNetwork.node[22].app[0],890,890000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-80-20220312-16:07:52-25916,900,20,TARPNetwork.node[17].app[0],NaN,NaN,70,70000,70,900,900,900000
RandomWaypointMobility-DD-80-20220312-16:07:52-25916,900,20,TARPNetwork.node[22].app[0],894,894000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-84-20220312-16:09:12-25916,900,24,TARPNetwork.node[17].app[0],NaN,NaN,104,104000,104,900,900,900000
RandomWaypointMobility-DD-79-20220312-16:07:45-25916,900,19,TARPNetwork.node[17].app[0],NaN,NaN,65,65000,65,900,900,900000
RandomWaypointMobility-DD-74-20220312-16:05:51-25916,900,14,TARPNetwork.node[22].app[0],88,88000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-63-20220312-16:01:28-25916,900,3,TARPNetwork.node[22].app[0],896,896000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-60-20220312-16:00:21-25916,900,0,TARPNetwork.node[22].app[0],887,887000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-60-20220312-16:00:21-25916,900,0,TARPNetwork.node[17].app[0],NaN,NaN,85,85000,85,900,900,900000
RandomWaypointMobility-DD-79-20220312-16:07:45-25916,900,19,TARPNetwork.node[22].app[0],76,76000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-61-20220312-16:00:37-25916,900,1,TARPNetwork.node[17].app[0],NaN,NaN,885,885000,885,900,900,900000
RandomWaypointMobility-DD-61-20220312-16:00:37-25916,900,1,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-64-20220312-16:01:56-25916,900,4,TARPNetwork.node[17].app[0],NaN,NaN,864,864000,864,900,900,900000
RandomWaypointMobility-DD-69-20220312-16:04:18-25916,900,9,TARPNetwork.node[17].app[0],NaN,NaN,891,891000,891,900,900,900000
RandomWaypointMobility-DD-69-20220312-16:04:18-25916,900,9,TARPNetwork.node[22].app[0],891,891000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-75-20220312-16:05:59-25916,900,15,TARPNetwork.node[17].app[0],NaN,NaN,875,875000,875,900,900,900000
RandomWaypointMobility-DD-64-20220312-16:01:56-25916,900,4,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-86-20220312-16:09:44-25916,900,26,TARPNetwork.node[17].app[0],NaN,NaN,769,769000,769,900,900,900000
RandomWaypointMobility-DD-85-20220312-16:09:27-25916,900,25,TARPNetwork.node[17].app[0],NaN,NaN,877,877000,877,900,900,900000
RandomWaypointMobility-DD-85-20220312-16:09:27-25916,900,25,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-88-20220312-16:10:31-25916,900,28,TARPNetwork.node[17].app[0],NaN,NaN,868,868000,868,900,900,900000
RandomWaypointMobility-DD-88-20220312-16:10:31-25916,900,28,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-78-20220312-16:07:16-25916,900,18,TARPNetwork.node[22].app[0],868,868000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-76-20220312-16:06:31-25916,900,16,TARPNetwork.node[17].app[0],NaN,NaN,52,52000,52,900,900,900000
RandomWaypointMobility-DD-78-20220312-16:07:16-25916,900,18,TARPNetwork.node[17].app[0],NaN,NaN,857,857000,857,900,900,900000
RandomWaypointMobility-DD-83-20220312-16:09:04-25916,900,23,TARPNetwork.node[17].app[0],NaN,NaN,72,72000,72,900,900,900000
RandomWaypointMobility-DD-83-20220312-16:09:04-25916,900,23,TARPNetwork.node[22].app[0],78,78000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-75-20220312-16:05:59-25916,900,15,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-62-20220312-16:00:59-25916,900,2,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-86-20220312-16:09:44-25916,900,26,TARPNetwork.node[22].app[0],780,780000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-76-20220312-16:06:31-25916,900,16,TARPNetwork.node[22].app[0],886,886000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-66-20220312-16:02:51-25916,900,6,TARPNetwork.node[17].app[0],NaN,NaN,881,881000,881,900,900,900000
RandomWaypointMobility-DD-81-20220312-16:08:05-25916,900,21,TARPNetwork.node[17].app[0],NaN,NaN,872,872000,872,900,900,900000
RandomWaypointMobility-DD-66-20220312-16:02:51-25916,900,6,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-67-20220312-16:03:16-25916,900,7,TARPNetwork.node[17].app[0],NaN,NaN,891,891000,891,900,900,900000
RandomWaypointMobility-DD-89-20220312-16:10:49-25916,900,29,TARPNetwork.node[22].app[0],851,851000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-63-20220312-16:01:28-25916,900,3,TARPNetwork.node[17].app[0],NaN,NaN,874,874000,874,900,900,900000
RandomWaypointMobility-DD-89-20220312-16:10:49-25916,900,29,TARPNetwork.node[17].app[0],NaN,NaN,851,851000,851,900,900,900000
RandomWaypointMobility-DD-73-20220312-16:05:34-25916,900,13,TARPNetwork.node[17].app[0],NaN,NaN,102,102000,102,900,900,900000
RandomWaypointMobility-DD-70-20220312-16:04:46-25916,900,10,TARPNetwork.node[17].app[0],NaN,NaN,67,67000,67,900,900,900000
RandomWaypointMobility-DD-73-20220312-16:05:34-25916,900,13,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-62-20220312-16:00:59-25916,900,2,TARPNetwork.node[17].app[0],NaN,NaN,865,865000,865,900,900,900000
RandomWaypointMobility-DD-82-20220312-16:08:33-25916,900,22,TARPNetwork.node[17].app[0],NaN,NaN,868,868000,868,900,900,900000
RandomWaypointMobility-DD-67-20220312-16:03:16-25916,900,7,TARPNetwork.node[22].app[0],899,899000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-70-20220312-16:04:46-25916,900,10,TARPNetwork.node[22].app[0],83,83000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-DD-82-20220312-16:08:33-25916,900,22,TARPNetwork.node[22].app[0],888,888000,NaN,NaN,NaN,NaN,NaN,NaN
