run,PauseTime,repetition,Module,echoedPk:count,echoedPk:sum(packetBytes),packetReceived:count,packetReceived:sum(packetBytes),packets received,packets sent,packetSent:count,packetSent:sum(packetBytes)
RandomWaypointMobility-SPD-A-38-20220107-22:01:36-30284,600,8,TARPNetwork.node[17].app[0],NaN,NaN,106,106000,106,900,900,900000
RandomWaypointMobility-SPD-A-55-20220107-22:03:50-30284,600,25,TARPNetwork.node[17].app[0],NaN,NaN,211,211000,211,900,900,900000
RandomWaypointMobility-SPD-A-43-20220107-22:02:23-30284,600,13,TARPNetwork.node[22].app[0],54,54000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-45-20220107-22:02:32-30284,600,15,TARPNetwork.node[17].app[0],NaN,NaN,579,579000,579,900,900,900000
RandomWaypointMobility-SPD-A-55-20220107-22:03:50-30284,600,25,TARPNetwork.node[22].app[0],304,304000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-32-20220107-22:00:51-30284,600,2,TARPNetwork.node[17].app[0],NaN,NaN,702,702000,702,900,900,900000
RandomWaypointMobility-SPD-A-49-20220107-22:03:05-30284,600,19,TARPNetwork.node[22].app[0],175,175000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-49-20220107-22:03:05-30284,600,19,TARPNetwork.node[17].app[0],NaN,NaN,130,130000,130,900,900,900000
RandomWaypointMobility-SPD-A-46-20220107-22:02:42-30284,600,16,TARPNetwork.node[22].app[0],163,163000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-43-20220107-22:02:23-30284,600,13,TARPNetwork.node[17].app[0],NaN,NaN,36,36000,36,900,900,900000
RandomWaypointMobility-SPD-A-46-20220107-22:02:42-30284,600,16,TARPNetwork.node[17].app[0],NaN,NaN,65,65000,65,900,900,900000
RandomWaypointMobility-SPD-A-33-20220107-22:00:57-30284,600,3,TARPNetwork.node[17].app[0],NaN,NaN,633,633000,633,900,900,900000
RandomWaypointMobility-SPD-A-37-20220107-22:01:29-30284,600,7,TARPNetwork.node[17].app[0],NaN,NaN,708,708000,708,900,900,900000
RandomWaypointMobility-SPD-A-34-20220107-22:01:05-30284,600,4,TARPNetwork.node[17].app[0],NaN,NaN,181,181000,181,900,900,900000
RandomWaypointMobility-SPD-A-34-20220107-22:01:05-30284,600,4,TARPNetwork.node[22].app[0],760,760000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-33-20220107-22:00:57-30284,600,3,TARPNetwork.node[22].app[0],672,672000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-58-20220107-22:04:21-30284,600,28,TARPNetwork.node[17].app[0],NaN,NaN,576,576000,576,900,900,900000
RandomWaypointMobility-SPD-A-45-20220107-22:02:32-30284,600,15,TARPNetwork.node[22].app[0],680,680000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-58-20220107-22:04:21-30284,600,28,TARPNetwork.node[22].app[0],616,616000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-37-20220107-22:01:29-30284,600,7,TARPNetwork.node[22].app[0],758,758000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-40-20220107-22:01:51-30284,600,10,TARPNetwork.node[17].app[0],NaN,NaN,60,60000,60,900,900,900000
RandomWaypointMobility-SPD-A-30-20220107-22:00:36-30284,600,0,TARPNetwork.node[17].app[0],NaN,NaN,569,569000,569,900,900,900000
RandomWaypointMobility-SPD-A-40-20220107-22:01:51-30284,600,10,TARPNetwork.node[22].app[0],230,230000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-38-20220107-22:01:36-30284,600,8,TARPNetwork.node[22].app[0],263,263000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-50-20220107-22:03:14-30284,600,20,TARPNetwork.node[17].app[0],NaN,NaN,222,222000,222,900,900,900000
RandomWaypointMobility-SPD-A-51-20220107-22:03:24-30284,600,21,TARPNetwork.node[17].app[0],NaN,NaN,196,196000,196,900,900,900000
RandomWaypointMobility-SPD-A-51-20220107-22:03:24-30284,600,21,TARPNetwork.node[22].app[0],265,265000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-50-20220107-22:03:14-30284,600,20,TARPNetwork.node[22].app[0],896,896000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-30-20220107-22:00:36-30284,600,0,TARPNetwork.node[22].app[0],645,645000,NaN,NaN,NaN,NaN,NaN,NaN
RandomWaypointMobility-SPD-A-42-20220107-22:02:09-30284,600,12,TARPNetwork.node[17].app[0],NaN,NaN,192,192000,192,900,900,900000
RandomWaypointMobility-SPD-A-39-20220107-22:01:44-30284,600,9,TARPNetwork.node[17].app[0],NaN,NaN,117,117000,117,900,900,900000
